user_id,categories
2286,750 110 121 749 1065     
2287,2035 672 66 424 163      
2296,873 672 66 424 163       
2299,672 2003 1607 1709 1596  
2303,1454 672 66 424 163      
2305,465 672 66 424 163       
2313,553 108 672 66 424       
2315,665 981 1378 901 672     
2326,1824 672 66 424 163      
2327,2002 1006 1167 672 1905  
2330,1884 672 66 424 163      
2337,789 672 66 424 163       
2349,675 1438 2163 139 672    
2353,672 450 103 674 663      
2357,2105 672 66 424 163      
2360,435 1064 1021 672 66     
2361,134 672 66 424 163       
2364,1079 672 66 424 163      
2377,2105 672 66 424 163      
2378,484 672 66 424 163       
2383,1024 747 672 66 424      
2395,911 1166 1000 123 126    
2403,2101 908 98 997 162      
2406,2185 1401 672 66 424     
2411,1351 56 2014 672 66      
2425,120 1354 2628 817 253    
2430,817 672 66 424 163       
2441,554 672 475 108 103      
2455,672 66 424 163 134       
2458,454 1892 672 66 424      
2467,189 789 1024 2457 740    
2468,66 2345 253 672 424      
2469,66 682 31 672 424        
2490,1040 672 66 424 163      
2493,1347 672 66 424 163      
2497,436 426 672 66 424       
2515,1063 1403 439 784 663    
2517,672 66 424 163 134       
2519,121 962 934 837 785      
2524,672 66 424 163 134       
2526,672 2146 66 424 163      
2533,751 672 66 424 163       
2536,1167 672 66 424 163      
2537,1177 108 672 66 424      
2547,1409 672 66 424 163      
2555,1071 672 66 424 163      
2570,672 66 424 163 134       
2578,1107 129 91 2221 740     
2584,672 66 424 163 134       
2592,1884 672 66 424 163      
2603,672 1136 237 1138 1124   
2607,954 672 66 424 163       
2617,2195 1187 90 138 672     
2620,424 2020 2250 672 66     
2621,434 1907 678 1438 672    
2625,751 820 755 2509 672     
2634,82 111 672 66 424        
2640,1046 13 926 672 66       
2654,20 422 672 426 430       
2671,685 672 66 424 163       
2677,672 1948 232 66 424      
2682,672 66 424 163 134       
2690,188 672 66 424 163       
2693,819 818 672 66 424       
2707,230 881 672 66 424       
2708,140 672 66 424 163       
2711,424 43 672 1046 455      
2729,751 672 66 424 163       
2736,2104 424 422 672 66      
2737,954 59 672 160 66        
2738,997 663 58 672 66        
2740,2035 672 66 424 163      
2742,1065 238 1122 2239 937   
2761,46 995 672 66 424        
2782,2003 672 66 424 163      
2784,2003 672 66 424 163      
2785,553 1473 799 938 2262    
2786,1017 672 66 424 163      
2797,103 1262 602 672 66      
2804,2104 66 1281 1884 2488   
2813,672 66 424 163 134       
2819,765 817 761 138 960      
2824,127 1446 1666 2106 2538  
2832,424 672 66 163 134       
2833,2373 672 66 424 163      
2838,428 1899 789 134 672     
2854,1450 672 66 424 163      
2856,1424 672 66 424 163      
2861,134 688 573 435 893      
2862,893 672 66 424 163       
2864,1530 163 672 66 424      
2875,838 1068 157 193 459     
2905,163 672 66 424 134       
2911,103 672 66 424 163       
2914,672 1409 663 900 66      
2918,253 2551 672 66 424      
2925,1966 672 66 424 163      
2932,672 66 424 163 134       
2935,66 178 1035 1382 1930    
2937,1424 672 66 424 163      
2947,2050 672 66 424 163      
2958,1668 672 547 901 663     
2960,1355 672 66 424 163      
2963,113 1213 2124 1183 129   
2964,1017 672 66 424 163      
2965,134 108 672 66 424       
2966,672 66 424 163 134       
2968,213 690 2548 2551 672    
2975,1409 674 2016 672 1050   
2982,123 672 66 424 163       
2983,1063 672 66 424 163      
2987,163 64 1063 234 672      
3010,1424 200 197 1238 1582   
3019,886 672 1266 486 66      
3025,1354 672 66 424 163      
3028,1450 237 672 66 424      
3043,918 672 66 424 163       
3050,130 113 672 66 424       
3060,1476 672 66 424 163      
3061,799 56 971 1433 672      
3063,1119 1058 163 826 827    
3069,970 200 672 66 424       
3081,1291 672 1070 66 424     
3087,1517 1608 2130 1521 1518 
3094,1000 1469 672 66 424     
3095,672 663 66 424 163       
3099,789 784 954 840 783      
3100,2266 672 66 424 163      
3101,1107 450 672 66 424      
3102,2105 672 678 66 424      
3106,547 672 480 901 66       
3107,435 1328 421 1291 672    
3108,696 672 66 424 163       
3117,2050 672 66 424 163      
3124,108 784 675 135 672      
3142,672 1409 901 66 424      
3159,1251 672 2050 66 424     
3163,672 66 424 163 134       
3164,134 672 66 424 163       
3168,1939 672 66 424 163      
3171,672 66 424 163 134       
3173,672 66 424 163 134       
3175,428 672 66 424 163       
3189,134 672 66 424 163       
3200,672 66 424 163 134       
3207,56 1366 1378 2102 672    
3208,1187 1814 88 73 672      
3221,138 695 672 66 424       
3228,882 838 672 66 424       
3233,672 66 424 163 134       
3234,1257 672 66 424 163      
3237,503 504 672 66 424       
3239,793 672 66 424 163       
3250,430 123 2387 1238 1899   
3251,163 672 66 424 134       
3254,424 672 66 163 134       
3259,2239 672 66 424 163      
3260,424 672 66 163 134       
3264,422 440 1966 1949 1489   
3265,873 422 2104 431 440     
3273,167 672 66 424 163       
3281,1629 1820 126 1000 672   
3286,108 119 672 66 424       
3287,1816 672 66 424 163      
3288,15 163 1409 672 66       
3290,32 1409 672 66 424       
3292,672 901 66 424 163       
3310,134 950 672 66 424       
3317,753 749 672 66 424       
3320,2081 672 66 424 163      
3323,1409 253 672 66 424      
3327,1409 672 478 66 424      
3331,1180 672 66 424 163      
3335,66 56 672 424 163        
3345,452 672 66 424 163       
3351,827 672 66 424 163       
3373,192 2004 672 66 424      
3379,906 1058 2183 125 672    
3380,129 96 95 672 66         
3383,504 1272 672 66 424      
3386,672 965 66 424 163       
3388,121 1532 123 2208 2540   
3389,567 561 672 66 424       
3397,44 672 66 424 163        
3409,459 1438 461 2098 1253   
3423,687 66 1750 672 424      
3433,206 672 66 424 163       
3437,1284 196 672 66 424      
3443,121 672 66 424 163       
3463,503 1273 672 66 424      
3474,1296 672 66 424 163      
3478,672 901 663 66 424       
3494,480 110 66 163 53        
3495,110 672 66 424 163       
3500,253 672 66 424 163       
3502,203 672 66 424 163       
3507,198 1103 200 672 901     
3508,1450 134 163 901 672     
3518,977 835 672 66 424       
3521,455 1023 672 66 424      
3524,1930 672 66 424 163      
3525,499 672 66 424 163       
3535,1124 1056 239 698 910    
3536,2237 672 66 424 163      
3542,171 1454 1658 672 66     
3544,1901 793 672 66 424      
3552,1409 873 160 672 103     
3555,1952 235 672 66 424      
3556,922 921 672 66 424       
3564,105 672 103 875 164      
3566,789 672 66 424 163       
3569,825 120 1059 1100 1101   
3577,1294 695 696 672 66      
3579,771 2040 171 912 672     
3585,163 772 672 66 424       
3588,499 14 672 66 424        
3595,239 1668 672 66 424      
3596,1892 110 672 66 424      
3598,672 66 424 163 134       
3600,672 66 424 163 134       
3602,170 1249 2137 901 672    
3608,1899 1409 163 901 553    
3618,784 672 66 424 163       
3621,882 1769 672 66 424      
3623,789 120 826 672 66       
3624,771 1941 672 66 424      
3629,160 672 486 2193 1899    
3633,1084 672 66 424 163      
3634,66 672 424 163 134       
3635,906 672 66 424 163       
3638,40 672 66 424 163        
3645,124 672 2269 108 2148    
3647,108 770 1005 825 2107    
3649,253 672 66 424 163       
3658,672 66 424 163 134       
3664,424 901 421 672 1409     
3666,163 1248 672 66 424      
3674,2200 672 66 424 163      
3677,553 1039 672 66 424      
3692,1049 995 2183 1766 672   
3694,1971 672 66 424 163      
3699,2092 672 66 424 163      
3706,672 66 424 163 134       
3726,1473 672 66 424 163      
3728,672 1409 1759 922 450    
3734,1009 440 446 820 777     
3735,1396 103 901 672 66      
3744,1213 672 66 424 163      
3761,826 672 66 424 163       
3767,486 1110 146 1892 154    
3773,672 901 554 66 424       
3777,672 66 424 163 134       
3784,1505 493 672 66 424      
3786,1670 1872 1033 1031 120  
3791,747 672 66 424 163       
3793,1315 672 66 424 163      
3797,110 672 66 424 163       
3806,912 1171 672 66 424      
3816,672 44 46 1409 72        
3821,1533 493 672 66 424      
3825,2231 2101 2229 786 66    
3831,127 110 672 66 424       
3832,905 113 824 2105 2238    
3834,977 2288 1666 1619 1409  
3836,1819 672 66 424 163      
3851,66 1245 1888 1114 678    
3855,911 126 123 134 135      
3859,827 672 1039 2078 2081   
3883,163 1111 672 66 424      
3884,672 775 66 424 163       
3889,2201 1107 675 2107 672   
3895,1171 912 672 66 424      
3899,84 756 178 551 1453      
3914,2232 784 672 66 424      
3918,1558 672 66 424 163      
3919,1063 163 672 66 424      
3924,911 1407 795 672 66      
3925,1382 672 66 424 163      
3927,2274 134 40 9 1914       
3928,672 207 134 206 163      
3934,793 672 66 424 163       
3936,47 1817 1077 1453 80     
3942,427 672 66 424 163       
3950,6 1434 2271 695 883      
3961,1040 120 672 103 66      
3976,237 672 66 424 163       
3980,461 672 66 424 163       
3984,2123 108 663 672 66      
3992,21 672 66 424 163        
4002,674 1478 672 1899 66     
4003,2123 672 66 424 163      
4007,189 192 688 98 163       
4013,1244 142 672 66 424      
4022,1040 2216 977 2192 672   
4024,672 108 775 1295 2198    
4032,1272 503 498 672 66      
4033,672 674 66 424 163       
4048,1190 459 672 66 424      
4051,444 1039 427 672 66      
4052,253 672 66 424 163       
4057,749 2332 672 66 424      
4060,672 2287 2059 663 66     
4064,1899 553 672 53 784      
4081,170 695 200 672 66       
4084,747 231 672 66 424       
4091,784 206 672 66 424       
4113,1170 1678 753 1058 829   
4116,2105 672 66 424 163      
4122,867 1380 775 774 760     
4124,1024 672 66 424 163      
4141,1017 672 66 424 163      
4162,61 20 936 1050 57        
4170,120 675 818 450 134      
4178,672 1064 433 428 893     
4180,2235 2187 672 109 66     
4193,826 672 66 424 163       
4194,1892 672 66 424 163      
4209,784 672 66 424 163       
4217,1256 1837 672 66 424     
4221,873 1377 672 66 424      
4222,1351 1409 1170 1899 672  
4253,253 672 66 424 163       
4255,127 2158 1424 672 66     
4279,120 672 66 424 163       
4283,674 672 66 424 163       
4296,672 66 424 163 134       
4297,1219 687 46 672 66       
4301,1355 1006 119 672 66     
4304,126 672 66 424 163       
4305,253 672 66 424 163       
4315,1171 672 66 424 163      
4319,455 672 66 424 163       
4322,1892 119 672 66 424      
4328,674 2016 672 1370 66     
4334,202 672 2345 1075 556    
4338,552 753 672 66 424       
4345,675 1040 2286 906 672    
4347,672 66 424 163 134       
4356,1067 108 672 66 424      
4373,811 158 1420 2212 66     
4375,669 672 66 424 163       
4376,108 912 1914 900 107     
4378,672 66 424 163 134       
4381,237 672 66 424 163       
4394,672 66 424 163 134       
4420,1941 672 66 424 163      
4426,2422 672 66 424 163      
4427,600 672 66 424 163       
4433,1988 2007 672 66 424     
4435,2148 2106 1285 672 2050  
4437,1167 672 66 424 163      
4456,1401 2149 2185 1266 447  
4460,111 672 66 424 163       
4465,1213 672 66 424 163      
4468,672 66 424 163 134       
4470,40 672 66 424 163        
4479,1017 672 66 424 163      
4496,672 663 113 457 66       
4498,553 672 66 424 163       
4509,177 672 66 424 163       
4518,956 937 672 66 424       
4536,776 672 1409 66 424      
4546,672 163 135 1302 1948    
4551,784 672 66 424 163       
4552,2551 672 66 424 163      
4559,873 1039 1066 440 827    
4567,434 1409 450 1899 1064   
4573,253 75 672 66 424        
4574,672 1064 66 424 163      
4575,2637 672 66 424 163      
4579,1409 1170 156 678 1039   
4583,912 1423 672 66 424      
4584,674 663 673 672 66       
4592,1396 672 66 424 163      
4603,427 672 66 424 163       
4619,1401 1382 1171 1084 1336 
4621,705 672 66 424 163       
4639,160 454 239 8 144        
4646,160 695 672 66 424       
4657,750 672 66 424 163       
4658,444 672 66 424 163       
4666,455 672 154 66 424       
4670,882 66 129 1941 900      
4671,253 917 672 66 424       
4672,424 672 66 163 134       
4674,672 66 789 695 997       
4679,1049 672 66 424 163      
4680,66 2559 4 672 424        
4683,882 170 134 672 1914     
4685,1026 163 672 901 1466    
4686,2130 672 66 424 163      
4699,27 57 672 66 424         
4700,504 1167 672 66 424      
4703,66 672 424 163 134       
4704,1446 672 66 424 163      
4709,934 2568 672 66 424      
4717,672 66 424 163 134       
4718,1251 2514 225 1466 688   
4726,66 882 46 672 424        
4735,672 66 424 163 134       
4742,826 672 66 424 163       
4752,200 779 369 2491 672     
4758,85 253 467 1351 462      
4759,103 163 126 253 672      
4765,1442 1105 2403 672 66    
4771,235 104 20 1327 493      
4774,54 672 66 424 163        
4777,553 904 672 486 901      
4784,57 672 66 424 163        
4789,1479 474 162 163 1339    
4800,672 663 66 424 163       
4816,672 66 424 163 134       
4821,133 108 672 66 424       
4824,672 663 1409 770 66      
4827,799 2104 248 672 66      
4830,672 66 424 163 134       
4859,2193 672 163 444 421     
4879,1413 1941 740 1532 1696  
4882,1272 672 66 424 163      
4883,422 1936 2299 1565 103   
4889,931 1409 1000 672 66     
4891,830 672 66 424 163       
4895,1058 138 838 1213 777    
4898,253 672 66 424 163       
4899,146 827 962 672 66       
4900,462 1361 901 865 672     
4912,162 784 1347 750 119     
4914,1070 672 66 424 163      
4924,2048 977 672 66 424      
4932,1089 2570 1467 168 672   
4936,750 793 1409 1017 663    
4941,452 1039 672 66 424      
4953,1965 1948 672 66 424     
4956,493 672 66 424 163       
4966,478 672 66 424 163       
4974,1378 1067 2195 253 2345  
4983,1649 593 1291 672 66     
4989,103 672 66 424 163       
4991,672 440 435 873 426      
4993,1346 672 66 424 163      
4994,756 672 66 424 163       
4995,2187 672 66 424 163      
5009,553 672 66 424 163       
5015,873 197 1491 1378 1609   
5026,672 674 135 66 424       
5027,28 672 66 424 163        
5028,1233 672 66 424 163      
5030,672 1409 66 424 163      
5031,557 672 66 424 163       
5036,1241 1059 1068 672 66    
5044,253 1017 672 66 424      
5047,1874 672 66 424 163      
5051,672 66 424 163 134       
5054,830 672 66 424 163       
5059,101 486 1733 160 2193    
5061,66 56 672 424 163        
5065,1166 135 553 120 672     
5067,1378 1063 163 672 66     
5075,66 132 672 424 163       
5077,435 444 672 866 817      
5078,66 977 424 134 152       
5087,1453 2003 672 66 424     
5095,237 113 672 66 424       
5096,163 192 1006 1063 433    
5106,1213 138 672 156 66      
5107,234 2107 672 66 424      
5116,102 1448 1248 98 1074    
5124,672 1080 1668 426 1627   
5127,148 486 1636 429 1669    
5133,1616 723 997 8 672       
5140,2277 672 66 424 163      
5153,672 1707 2158 66 424     
5164,789 672 66 424 163       
5186,1424 1382 127 1357 803   
5200,239 237 1180 672 66      
5205,21 1354 672 66 424       
5207,2098 672 66 424 163      
5217,926 1901 910 1301 1064   
5218,119 672 66 424 163       
5221,672 66 424 163 134       
5238,591 596 672 66 424       
5240,672 66 424 163 134       
5241,1264 672 66 424 163      
5245,125 1201 21 452 749      
5248,1823 672 66 424 163      
5250,1171 1064 672 66 424     
5256,134 836 672 66 424       
5261,2158 672 66 424 163      
5265,197 2320 2035 1964 672   
5266,1882 484 1765 894 485    
5270,193 1899 1456 549 674    
5272,1368 672 66 424 163      
5274,424 1792 423 421 472     
5279,103 741 755 674 688      
5280,1637 1666 1619 672 66    
5282,124 757 2568 672 66      
5294,1473 672 66 424 163      
5295,723 672 66 424 163       
5297,770 672 66 424 163       
5301,672 600 135 1247 2100    
5311,997 672 66 424 163       
5312,1558 672 66 424 163      
5317,120 2105 156 1024 2138   
5323,134 832 756 1068 192     
5324,2206 672 66 424 163      
5334,444 672 435 424 2020     
5335,66 882 2164 1189 1213    
5346,66 1291 672 1769 424     
5349,474 672 66 424 163       
5350,1028 424 672 66 163      
5351,672 66 424 163 134       
5352,672 66 6 435 444         
5367,1819 672 66 424 163      
5375,206 922 672 66 424       
5378,784 1316 672 66 424      
5384,893 253 672 66 424       
5392,1409 672 66 424 163      
5398,459 672 102 991 738      
5405,672 66 424 163 134       
5406,971 672 66 424 163       
5432,672 66 424 163 134       
5434,672 424 66 163 134       
5450,672 66 424 163 134       
5454,1407 797 672 66 424      
5456,1070 138 672 66 424      
5462,672 66 424 163 134       
5464,1525 1017 1454 672 66    
5474,451 672 66 424 163       
5488,1065 239 677 672 66      
5493,200 672 66 424 163       
5495,2032 1899 672 674 1017   
5500,672 663 901 123 130      
5502,439 672 66 424 163       
5508,110 672 66 424 163       
5510,751 1454 672 66 424      
5513,675 674 672 973 663      
5534,1892 53 672 66 424       
5576,1907 1757 672 66 424     
5586,912 769 124 1914 672     
5587,672 66 424 163 134       
5592,2409 672 66 424 163      
5595,672 66 424 163 134       
5601,253 672 66 424 163       
5602,631 672 1409 1064 784    
5604,2164 1246 2087 672 66    
5607,2228 189 672 66 424      
5610,105 819 960 765 672      
5612,2003 1004 672 66 424     
5617,495 672 66 424 163       
5619,66 444 433 421 1063      
5621,433 672 66 424 163       
5624,1006 2124 1257 135 672   
5626,124 130 672 66 424       
5633,235 1409 1662 1473 672   
5635,237 672 66 424 163       
5638,672 66 424 163 134       
5642,105 2185 672 66 424      
5650,565 1668 1750 101 672    
5655,672 1761 66 424 163      
5659,119 672 66 424 163       
5673,66 672 424 163 134       
5684,1063 1738 672 66 424     
5696,2257 2258 2255 2254 182  
5699,452 672 66 424 163       
5700,404 672 66 424 163       
5704,1368 672 66 424 163      
5716,1946 873 1940 1941 962   
5718,253 493 206 672 66       
5721,1558 672 66 424 163      
5724,120 1171 755 1382 134    
5727,163 672 66 424 134       
5735,113 672 66 424 163       
5746,2182 672 66 424 163      
5747,672 343 66 424 163       
5756,1355 2127 188 748 672    
5758,1572 672 66 424 163      
