user_id,categories
841,826 672 66 163 424       
846,1365 678 672 66 163      
865,672 674 428 901 66       
870,127 672 66 163 424       
871,1167 672 66 163 424      
879,695 672 66 163 424       
883,103 672 66 163 424       
898,422 672 66 163 424       
901,160 672 66 163 424       
906,66 672 163 424 1409      
912,784 789 672 66 163       
916,770 672 66 163 424       
926,938 493 672 66 163       
935,120 672 66 163 424       
945,672 1064 901 66 163      
946,163 672 66 424 1409      
957,277 672 66 163 424       
965,2020 103 444 1093 426    
968,672 66 163 424 1409      
974,672 66 163 424 1409      
990,1138 672 66 163 424      
991,1619 672 66 163 424      
1003,1136 672 66 163 424      
1004,672 66 163 424 1409      
1011,1107 672 66 163 424      
1013,672 66 163 424 1409      
1020,2183 440 873 2081 894    
1026,480 672 66 163 424       
1027,1077 672 66 163 424      
1039,1107 672 66 163 424      
1041,198 672 66 163 424       
1044,459 672 66 163 424       
1049,1245 1409 1909 672 66    
1056,1193 672 66 163 424      
1057,160 672 1899 486 144     
1067,911 672 66 163 424       
1070,962 672 66 163 424       
1079,672 663 66 163 424       
1089,200 672 66 163 424       
1093,221 2558 672 66 163      
1105,904 672 66 163 424       
1106,672 900 901 66 163       
1108,145 905 672 66 163       
1113,138 672 66 163 424       
1117,1190 672 66 163 424      
1118,1758 672 66 163 424      
1119,56 672 66 163 424        
1124,882 672 66 163 424       
1125,134 672 66 163 424       
1128,1666 1637 672 66 163     
1149,237 672 66 163 424       
1152,120 672 66 163 424       
1156,750 126 672 66 163       
1158,1411 672 66 163 424      
1163,1136 672 66 163 424      
1165,424 672 66 163 1409      
1168,237 672 66 163 424       
1172,672 66 163 424 1409      
1176,672 66 163 424 1409      
1190,2273 672 66 163 424      
1193,1171 672 66 163 424      
1202,672 4 901 66 163         
1204,826 444 672 66 163       
1230,882 672 66 163 424       
1245,1370 452 438 672 66      
1247,674 2016 1340 672 678    
1264,826 672 66 163 424       
1289,755 672 66 163 424       
1290,1953 672 66 163 424      
1306,103 1093 672 66 163      
1310,675 678 1028 673 663     
1314,672 160 147 66 163       
1319,44 2294 993 1027 672     
1320,1378 672 66 163 424      
1325,66 553 672 163 424       
1334,113 672 66 163 424       
1356,1107 672 66 163 424      
1363,1604 103 1093 672 66     
1374,757 672 66 163 424       
1376,672 66 163 424 1409      
1384,493 672 66 163 424       
1389,439 672 66 163 424       
1391,672 135 1882 66 163      
1392,751 756 748 749 672      
1405,750 672 66 163 424       
1422,1892 672 66 163 424      
1427,130 672 66 163 424       
1437,66 672 163 424 1409      
1448,135 672 66 163 424       
1454,2148 672 66 163 424      
1456,672 1107 66 163 424      
1458,433 426 672 66 163       
1476,1120 672 66 163 424      
1479,1409 672 66 163 424      
1492,672 66 163 424 1409      
1493,134 995 760 672 66       
1497,422 672 66 163 424       
1503,1063 105 672 66 163      
1512,2107 672 66 163 424      
1536,2003 56 2191 2076 672    
1542,912 672 66 163 424       
1547,672 66 163 424 1409      
1552,424 1580 1593 672 66     
1556,1521 1641 1016 672 66    
1563,910 672 66 163 424       
1565,1007 672 66 163 424      
1568,672 66 163 424 1409      
1570,687 672 66 163 424       
1571,1049 672 66 163 424      
1572,108 672 66 163 424       
1583,803 672 66 163 424       
1584,1193 672 66 163 424      
1588,35 672 66 163 424        
1589,253 672 66 163 424       
1600,1232 672 66 163 424      
1604,389 672 66 163 424       
1608,440 421 672 66 163       
1612,789 672 66 163 424       
1627,1411 672 66 163 424      
1629,1189 672 66 163 424      
1630,134 672 66 163 424       
1633,672 66 163 424 1409      
1638,440 672 66 163 424       
1643,424 138 672 66 163       
1689,981 672 66 163 424       
1696,1489 672 66 163 424      
1701,189 672 66 163 424       
1708,2625 672 66 163 424      
1709,162 1909 672 66 163      
1712,40 672 66 163 424        
1714,672 2021 901 663 66      
1719,672 882 25 66 163        
1720,797 2225 672 66 163      
1721,1994 672 66 163 424      
1726,672 66 163 424 1409      
1735,804 672 66 163 424       
1738,112 444 163 2170 108     
1742,206 672 66 163 424       
1743,253 672 66 163 424       
1750,672 66 163 424 1409      
1751,503 672 66 163 424       
1757,2555 672 66 163 424      
1765,1295 672 66 163 424      
1767,937 672 66 163 424       
1768,1086 993 790 799 1352    
1770,672 66 163 424 1409      
1774,1105 672 66 163 424      
1784,1401 440 672 66 163      
1788,1006 2385 672 66 163     
1791,1177 672 66 163 424      
1805,111 672 66 163 424       
1808,893 672 66 163 424       
1813,2558 672 66 163 424      
1814,480 672 66 163 424       
1818,2399 672 66 163 424      
1829,459 672 66 163 424       
1841,687 672 66 163 424       
1843,1028 672 66 163 424      
1848,875 815 793 777 672      
1850,1347 672 66 163 424      
1857,750 672 66 163 424       
1865,98 672 66 163 424        
1866,948 672 66 163 424       
1895,127 672 66 163 424       
1896,124 171 126 460 672      
1906,126 911 163 123 135      
1913,197 196 672 66 163       
1918,504 672 66 163 424       
1921,2108 672 66 163 424      
1927,22 19 983 21 1245        
1933,1892 672 66 163 424      
1946,672 901 66 163 424       
1947,1821 672 66 163 424      
1963,1826 672 66 163 424      
1964,206 164 1301 672 66      
1965,922 1634 672 66 163      
1969,424 672 66 163 1409      
1971,1668 672 66 163 424      
1991,678 672 66 163 424       
1996,65 672 66 163 424        
2002,2274 75 87 1183 672      
2011,832 422 444 2104 803     
2017,110 672 66 163 424       
2020,672 66 163 424 1409      
2021,129 122 672 66 163       
2026,784 793 672 66 163       
2037,1161 817 672 66 163      
2045,1028 672 66 163 424      
2050,2398 672 66 163 424      
2059,103 672 66 163 424       
2060,1942 2358 672 66 163     
2068,424 784 2146 2144 421    
2085,672 66 163 424 1409      
2086,1251 672 66 163 424      
2087,2212 672 66 163 424      
2089,135 672 66 163 424       
2091,2166 672 66 163 424      
2095,430 672 66 163 424       
2096,66 672 163 424 1409      
2123,672 66 163 424 1409      
2132,237 672 66 163 424       
2143,2431 672 66 163 424      
2144,1040 232 672 66 163      
2147,672 66 163 424 1409      
2149,1634 672 66 163 424      
2154,1024 672 66 163 424      
2168,922 672 66 163 424       
2172,1765 672 66 163 424      
2174,51 672 66 163 424        
2177,66 672 163 424 1409      
2180,1558 672 66 163 424      
2182,950 672 66 163 424       
2186,1451 672 66 163 424      
2190,672 663 66 163 424       
2191,866 672 66 163 424       
2202,1409 672 66 163 424      
2208,672 66 163 424 1409      
2214,799 672 66 163 424       
2218,1761 130 56 672 66       
2219,2270 672 66 163 424      
2221,674 672 66 163 424       
2230,696 672 66 163 424       
2234,1258 672 66 163 424      
2245,672 66 163 424 1409      
2256,676 465 672 66 163       
2258,993 1468 1019 911 672    
2264,1267 672 66 163 424      
2272,66 663 672 163 424       
2277,427 672 66 163 424       
2278,424 672 66 163 1409      
2279,424 672 66 163 1409      
2281,103 672 66 163 424       
2286,750 110 749 177 672      
2287,2035 672 66 163 424      
2296,873 672 66 163 424       
2299,672 66 163 424 1409      
2303,1454 672 66 163 424      
2305,465 672 66 163 424       
2313,553 672 66 163 424       
2315,981 672 66 163 424       
2326,1824 672 66 163 424      
2327,2002 672 66 163 424      
2330,1884 672 66 163 424      
2337,789 672 66 163 424       
2349,675 1438 672 66 163      
2353,672 450 103 674 663      
2357,2105 672 66 163 424      
2360,435 672 66 163 424       
2361,134 672 66 163 424       
2364,1079 672 66 163 424      
2377,2105 672 66 163 424      
2378,484 672 66 163 424       
2383,1024 747 672 66 163      
2395,911 1166 1000 123 672    
2403,162 908 672 66 163       
2406,2185 1401 672 66 163     
2411,56 672 66 163 424        
2425,1354 253 672 66 163      
2430,817 672 66 163 424       
2441,554 672 66 163 424       
2455,672 66 163 424 1409      
2458,454 672 66 163 424       
2467,789 672 66 163 424       
2468,66 2345 672 163 424      
2469,66 672 163 424 1409      
2490,1040 672 66 163 424      
2493,1347 672 66 163 424      
2497,436 426 672 66 163       
2515,1063 663 672 66 163      
2517,672 66 163 424 1409      
2519,121 672 66 163 424       
2524,672 66 163 424 1409      
2526,672 66 163 424 1409      
2533,751 672 66 163 424       
2536,1167 672 66 163 424      
2537,1177 672 66 163 424      
2547,1409 672 66 163 424      
2555,1071 672 66 163 424      
2570,672 66 163 424 1409      
2578,129 1107 672 66 163      
2584,672 66 163 424 1409      
2592,1884 672 66 163 424      
2603,672 66 163 424 1409      
2607,954 672 66 163 424       
2617,2195 672 66 163 424      
2620,424 672 66 163 1409      
2621,434 672 66 163 424       
2625,751 820 755 672 66       
2634,82 672 66 163 424        
2640,1046 672 66 163 424      
2654,422 426 448 672 66       
2671,685 672 66 163 424       
2677,672 1948 232 66 163      
2682,672 66 163 424 1409      
2690,188 672 66 163 424       
2693,819 672 66 163 424       
2707,230 672 66 163 424       
2708,140 672 66 163 424       
2711,424 672 66 163 1409      
2729,751 672 66 163 424       
2736,2104 424 422 672 66      
2737,954 160 672 66 163       
2738,997 663 672 66 163       
2740,2035 672 66 163 424      
2742,2239 238 1122 2354 2238  
2761,46 672 66 163 424        
2782,2003 672 66 163 424      
2784,2003 672 66 163 424      
2785,553 672 66 163 424       
2786,1017 672 66 163 424      
2797,103 672 66 163 424       
2804,1884 163 2104 672 66     
2813,672 66 163 424 1409      
2819,765 817 761 672 66       
2824,1446 672 66 163 424      
2832,424 672 66 163 1409      
2833,2373 672 66 163 424      
2838,1899 134 672 66 163      
2854,1450 672 66 163 424      
2856,1424 672 66 163 424      
2861,688 134 672 66 163       
2862,893 672 66 163 424       
2864,1530 672 66 163 424      
2875,1380 826 121 900 118     
2905,163 672 66 424 1409      
2911,103 672 66 163 424       
2914,672 1409 663 900 66      
2918,253 672 66 163 424       
2925,1966 672 66 163 424      
2932,672 66 163 424 1409      
2935,66 1035 672 163 424      
2937,1424 672 66 163 424      
2947,2050 672 66 163 424      
2958,1668 672 66 163 424      
2960,1355 672 66 163 424      
2963,113 672 66 163 424       
2964,1017 672 66 163 424      
2965,134 108 672 66 163       
2966,672 66 163 424 1409      
2968,213 672 66 163 424       
2975,1409 672 66 163 424      
2982,123 672 66 163 424       
2983,1063 672 66 163 424      
2987,163 1063 672 66 424      
3010,1424 200 672 66 163      
3019,672 886 486 66 163       
3025,1354 672 66 163 424      
3028,1450 672 66 163 424      
3043,918 672 66 163 424       
3050,130 672 66 163 424       
3060,1476 672 66 163 424      
3061,799 56 672 66 163        
3063,1119 672 66 163 424      
3069,970 672 66 163 424       
3081,1291 672 66 163 424      
3087,1517 1608 2130 1521 1518 
3094,1000 672 66 163 424      
3095,672 663 66 163 424       
3099,789 784 840 783 738      
3100,2266 672 66 163 424      
3101,1107 672 66 163 424      
3102,2105 672 66 163 424      
3106,547 672 66 163 424       
3107,435 1328 421 672 66      
3108,696 672 66 163 424       
3117,2050 672 66 163 424      
3124,784 675 672 66 163       
3142,672 1409 901 66 163      
3159,1251 672 66 163 424      
3163,672 66 163 424 1409      
3164,134 672 66 163 424       
3168,1939 672 66 163 424      
3171,672 66 163 424 1409      
3173,672 66 163 424 1409      
3175,428 672 66 163 424       
3189,134 672 66 163 424       
3200,672 66 163 424 1409      
3207,1366 1378 672 66 163     
3208,1187 1814 88 73 672      
3221,138 672 66 163 424       
3228,882 672 66 163 424       
3233,672 66 163 424 1409      
3234,1257 672 66 163 424      
3237,503 504 672 66 163       
3239,793 672 66 163 424       
3250,430 123 672 66 163       
3251,163 672 66 424 1409      
3254,424 672 66 163 1409      
3259,2239 672 66 163 424      
3260,424 672 66 163 1409      
3264,1966 1949 440 1959 1489  
3265,422 2104 873 440 421     
3273,167 672 66 163 424       
3281,1629 672 66 163 424      
3286,108 119 672 66 163       
3287,1816 672 66 163 424      
3288,15 672 66 163 424        
3290,32 672 66 163 424        
3292,672 66 163 424 1409      
3310,950 672 66 163 424       
3317,753 749 672 66 163       
3320,2081 672 66 163 424      
3323,1409 672 66 163 424      
3327,1409 672 66 163 424      
3331,1180 672 66 163 424      
3335,56 66 672 163 424        
3345,452 672 66 163 424       
3351,827 672 66 163 424       
3373,192 672 66 163 424       
3379,906 2183 672 66 163      
3380,96 95 672 66 163         
3383,504 672 66 163 424       
3386,672 66 163 424 1409      
3388,121 672 66 163 424       
3389,567 561 672 66 163       
3397,44 672 66 163 424        
3409,1438 459 672 66 163      
3423,687 672 66 163 424       
3433,206 672 66 163 424       
3437,1284 196 672 66 163      
3443,121 672 66 163 424       
3463,503 1273 672 66 163      
3474,1296 672 66 163 424      
3478,672 901 663 66 163       
3494,480 672 66 163 424       
3495,110 672 66 163 424       
3500,253 672 66 163 424       
3502,203 672 66 163 424       
3507,198 1103 200 672 66      
3508,1450 134 163 901 672     
3518,977 672 66 163 424       
3521,455 672 66 163 424       
3524,1930 672 66 163 424      
3525,499 672 66 163 424       
3535,1056 1124 698 672 66     
3536,2237 672 66 163 424      
3542,171 672 66 163 424       
3544,1901 793 672 66 163      
3552,1409 672 66 163 424      
3555,1952 235 672 66 163      
3556,922 672 66 163 424       
3564,105 103 672 66 163       
3566,789 672 66 163 424       
3569,825 672 66 163 424       
3577,1294 672 66 163 424      
3579,771 672 66 163 424       
3585,163 672 66 424 1409      
3588,499 14 672 66 163        
3595,239 672 66 163 424       
3596,1892 672 66 163 424      
3598,672 66 163 424 1409      
3600,672 66 163 424 1409      
3602,1249 901 672 66 163      
3608,1899 1409 163 553 672    
3618,784 672 66 163 424       
3621,882 1769 672 66 163      
3623,120 672 66 163 424       
3624,771 672 66 163 424       
3629,160 672 66 163 424       
3633,1084 672 66 163 424      
3634,66 672 163 424 1409      
3635,906 672 66 163 424       
3638,40 672 66 163 424        
3645,672 2269 124 66 163      
3647,770 108 864 672 66       
3649,253 672 66 163 424       
3658,672 66 163 424 1409      
3664,424 901 672 66 163       
3666,163 1248 672 66 424      
3674,2200 672 66 163 424      
3677,553 672 66 163 424       
3692,1049 672 66 163 424      
3694,1971 672 66 163 424      
3699,2092 672 66 163 424      
3706,672 66 163 424 1409      
3726,1473 672 66 163 424      
3728,1409 672 922 66 163      
3734,1009 440 446 672 66      
3735,1396 103 901 672 66      
3744,1213 672 66 163 424      
3761,826 672 66 163 424       
3767,486 146 672 66 163       
3773,672 901 66 163 424       
3777,672 66 163 424 1409      
3784,1505 672 66 163 424      
3786,1872 1670 1033 1627 1709 
3791,747 672 66 163 424       
3793,1315 672 66 163 424      
3797,110 672 66 163 424       
3806,912 672 66 163 424       
3816,672 66 163 424 1409      
3821,1533 672 66 163 424      
3825,2231 2101 2229 786 66    
3831,127 110 672 66 163       
3832,905 2105 121 672 66      
3834,977 672 66 163 424       
3836,1819 672 66 163 424      
3851,1245 672 66 163 424      
3855,911 126 123 134 135      
3859,827 2078 672 66 163      
3883,163 672 66 424 1409      
3884,672 66 163 424 1409      
3889,2201 2107 672 66 163     
3895,1171 672 66 163 424      
3899,84 756 178 672 66        
3914,2232 672 66 163 424      
3918,1558 672 66 163 424      
3919,1063 163 672 66 424      
3924,911 1407 795 672 66      
3925,1382 672 66 163 424      
3927,2274 40 672 66 163       
3928,672 66 163 424 1409      
3934,793 672 66 163 424       
3936,1817 1077 672 66 163     
3942,427 672 66 163 424       
3950,6 2271 883 672 66        
3961,120 1040 672 66 163      
3976,237 672 66 163 424       
3980,461 672 66 163 424       
3984,2123 672 66 163 424      
3992,21 672 66 163 424        
4002,674 672 66 163 424       
4003,2123 672 66 163 424      
4007,1039 672 66 163 424      
4013,1244 142 672 66 163      
4022,2216 977 672 66 163      
4024,672 66 163 424 1409      
4032,1272 672 66 163 424      
4033,674 672 66 163 424       
4048,1190 672 66 163 424      
4051,1039 672 66 163 424      
4052,253 672 66 163 424       
4057,749 2332 672 66 163      
4060,672 663 66 163 424       
4064,1899 553 672 66 163      
4081,170 672 66 163 424       
4084,747 672 66 163 424       
4091,784 206 672 66 163       
4113,1170 672 66 163 424      
4116,2105 672 66 163 424      
4122,775 774 867 1380 813     
4124,1024 672 66 163 424      
4141,1017 672 66 163 424      
4162,61 672 66 163 424        
4170,675 450 134 672 1914     
4178,672 433 1064 428 893     
4180,2235 672 66 163 424      
4193,826 672 66 163 424       
4194,1892 672 66 163 424      
4209,784 672 66 163 424       
4217,1256 672 66 163 424      
4221,873 1377 672 66 163      
4222,1351 672 66 163 424      
4253,253 672 66 163 424       
4255,127 672 66 163 424       
4279,120 672 66 163 424       
4283,674 672 66 163 424       
4296,672 66 163 424 1409      
4297,1219 687 672 66 163      
4301,1355 672 66 163 424      
4304,126 672 66 163 424       
4305,253 672 66 163 424       
4315,1171 672 66 163 424      
4319,455 672 66 163 424       
4322,1892 672 66 163 424      
4328,674 2016 672 66 163      
4334,202 169 1231 195 738     
4338,552 672 66 163 424       
4345,1040 672 66 163 424      
4347,672 66 163 424 1409      
4356,1067 672 66 163 424      
4373,1420 900 1893 672 66     
4375,669 672 66 163 424       
4376,108 672 66 163 424       
4378,672 66 163 424 1409      
4381,237 672 66 163 424       
4394,672 66 163 424 1409      
4420,1941 672 66 163 424      
4426,2422 672 66 163 424      
4427,600 672 66 163 424       
4433,1988 672 66 163 424      
4435,2148 2106 1285 6 5       
4437,1167 672 66 163 424      
4456,1401 2149 2185 1266 447  
4460,111 672 66 163 424       
4465,1213 672 66 163 424      
4468,672 66 163 424 1409      
4470,40 672 66 163 424        
4479,1017 672 66 163 424      
4496,672 663 66 163 424       
4498,553 672 66 163 424       
4509,177 672 66 163 424       
4518,956 672 66 163 424       
4536,776 672 66 163 424       
4546,672 66 163 424 1409      
4551,784 672 66 163 424       
4552,2551 672 66 163 424      
4559,873 672 66 163 424       
4567,450 663 672 66 163       
4573,253 672 66 163 424       
4574,672 66 163 424 1409      
4575,2637 672 66 163 424      
4579,1409 452 1039 672 66     
4583,912 1423 672 66 163      
4584,674 663 673 672 66       
4592,1396 672 66 163 424      
4603,427 672 66 163 424       
4619,1171 1084 1382 1336 480  
4621,705 672 66 163 424       
4639,160 8 239 144 672        
4646,160 672 66 163 424       
4657,750 672 66 163 424       
4658,444 672 66 163 424       
4666,455 672 66 163 424       
4670,129 882 900 2066 672     
4671,253 672 66 163 424       
4672,424 672 66 163 1409      
4674,672 66 163 424 1409      
4679,1049 672 66 163 424      
4680,66 672 163 424 1409      
4683,882 672 66 163 424       
4685,1026 672 901 66 163      
4686,2130 672 66 163 424      
4699,27 672 66 163 424        
4700,504 672 66 163 424       
4703,66 672 163 424 1409      
4704,1446 672 66 163 424      
4709,934 672 66 163 424       
4717,672 66 163 424 1409      
4718,1251 2514 672 66 163     
4726,46 672 66 163 424        
4735,672 66 163 424 1409      
4742,826 672 66 163 424       
4752,200 779 672 66 163       
4758,85 253 467 1351 672      
4759,103 126 672 66 163       
4765,1442 1105 2403 672 66    
4771,235 20 1327 672 66       
4774,54 672 66 163 424        
4777,553 672 66 163 424       
4784,57 672 66 163 424        
4789,162 163 672 66 424       
4800,672 663 66 163 424       
4816,672 66 163 424 1409      
4821,108 672 66 163 424       
4824,672 663 66 163 424       
4827,799 248 672 66 163       
4830,672 66 163 424 1409      
4859,672 2193 66 163 424      
4879,740 672 66 163 424       
4882,1272 672 66 163 424      
4883,2299 1936 1565 672 66    
4889,931 1409 672 66 163      
4891,830 672 66 163 424       
4895,838 1058 672 66 163      
4898,253 672 66 163 424       
4899,146 962 827 672 66       
4900,462 672 66 163 424       
4912,162 784 672 66 163       
4914,1070 672 66 163 424      
4924,2048 977 672 66 163      
4932,1089 2570 1467 168 672   
4936,750 1017 663 672 66      
4941,452 1039 672 66 163      
4953,1965 1948 672 66 163     
4956,493 672 66 163 424       
4966,478 672 66 163 424       
4974,1067 2195 672 66 163     
4983,1649 672 66 163 424      
4989,103 672 66 163 424       
4991,672 66 163 424 1409      
4993,1346 672 66 163 424      
4994,756 672 66 163 424       
4995,2187 672 66 163 424      
5009,553 672 66 163 424       
5015,873 672 66 163 424       
5026,672 66 163 424 1409      
5027,28 672 66 163 424        
5028,1233 672 66 163 424      
5030,672 66 163 424 1409      
5031,557 672 66 163 424       
5036,1241 1059 1068 672 66    
5044,253 1017 672 66 163      
5047,1874 672 66 163 424      
5051,672 66 163 424 1409      
5054,830 672 66 163 424       
5059,1733 672 66 163 424      
5061,66 672 163 424 1409      
5065,135 672 66 163 424       
5067,1063 672 66 163 424      
5075,66 132 672 163 424       
5077,435 444 672 66 163       
5078,66 672 163 424 1409      
5087,1453 2003 672 66 163     
5095,237 672 66 163 424       
5096,163 433 672 66 424       
5106,1213 672 66 163 424      
5107,234 672 66 163 424       
5116,102 1448 1074 98 1909    
5124,672 66 163 424 1409      
5127,148 672 66 163 424       
5133,997 8 672 66 163         
5140,2277 672 66 163 424      
5153,672 66 163 424 1409      
5164,789 672 66 163 424       
5186,803 672 66 163 424       
5200,239 672 66 163 424       
5205,21 672 66 163 424        
5207,2098 672 66 163 424      
5217,926 910 672 66 163       
5218,119 672 66 163 424       
5221,672 66 163 424 1409      
5238,591 596 672 66 163       
5240,672 66 163 424 1409      
5241,1264 672 66 163 424      
5245,1201 440 672 66 163      
5248,1823 672 66 163 424      
5250,1171 1064 672 66 163     
5256,134 672 66 163 424       
5261,2158 672 66 163 424      
5265,197 672 66 163 424       
5266,1765 1882 484 1907 483   
5270,193 672 66 163 424       
5272,1368 672 66 163 424      
5274,423 1792 421 663 672     
5279,103 755 674 1093 672     
5280,1637 672 66 163 424      
5282,2568 672 66 163 424      
5294,1473 672 66 163 424      
5295,723 672 66 163 424       
5297,770 672 66 163 424       
5301,672 1247 135 2100 66     
5311,997 672 66 163 424       
5312,1558 672 66 163 424      
5317,2105 672 66 163 424      
5323,134 195 672 66 163       
5324,2206 672 66 163 424      
5334,672 440 101 428 66       
5335,2164 882 4 672 66        
5346,66 672 163 424 1409      
5349,474 672 66 163 424       
5350,1028 424 672 66 163      
5351,672 66 163 424 1409      
5352,672 444 475 435 426      
5367,1819 672 66 163 424      
5375,206 672 66 163 424       
5378,784 672 66 163 424       
5384,893 253 672 66 163       
5392,1409 672 66 163 424      
5398,459 672 738 66 163       
5405,672 66 163 424 1409      
5406,971 672 66 163 424       
5432,672 66 163 424 1409      
5434,672 66 163 424 1409      
5450,672 66 163 424 1409      
5454,1407 672 66 163 424      
5456,1070 138 672 66 163      
5462,672 66 163 424 1409      
5464,1525 672 66 163 424      
5474,451 672 66 163 424       
5488,1065 672 66 163 424      
5493,200 672 66 163 424       
5495,2032 672 66 163 424      
5500,672 663 66 163 424       
5502,439 672 66 163 424       
5508,110 672 66 163 424       
5510,751 1454 672 66 163      
5513,675 674 672 66 163       
5534,1892 53 672 66 163       
5576,1907 672 66 163 424      
5586,912 1914 672 66 163      
5587,672 66 163 424 1409      
5592,2409 672 66 163 424      
5595,672 66 163 424 1409      
5601,253 672 66 163 424       
5602,631 672 66 163 424       
5604,2164 1246 2087 672 66    
5607,2228 672 66 163 424      
5610,105 819 960 765 672      
5612,2003 672 66 163 424      
5617,495 672 66 163 424       
5619,66 672 163 424 1409      
5621,433 672 66 163 424       
5624,2124 1006 1257 672 66    
5626,124 672 66 163 424       
5633,235 672 66 163 424       
5635,237 672 66 163 424       
5638,672 66 163 424 1409      
5642,105 672 66 163 424       
5650,565 672 66 163 424       
5655,672 66 163 424 1409      
5659,119 672 66 163 424       
5673,66 672 163 424 1409      
5684,1738 672 66 163 424      
5696,2258 672 66 163 424      
5699,452 672 66 163 424       
5700,404 672 66 163 424       
5704,1368 672 66 163 424      
5716,1946 672 66 163 424      
5718,253 672 66 163 424       
5721,1558 672 66 163 424      
5724,1171 1382 755 672 66     
5727,163 672 66 424 1409      
5735,113 672 66 163 424       
5746,2182 672 66 163 424      
5747,672 66 163 424 1409      
5756,1355 2127 188 748 672    
5758,1572 672 66 163 424      
5761,156 2021 424 1201 675    
5767,109 672 66 163 424       
5778,672 66 163 424 1409      
5789,2206 170 672 66 163      
5794,1274 672 66 163 424      
5795,163 672 66 424 1409      
5797,672 1193 66 163 424      
5801,486 672 66 163 424       
5814,873 672 66 163 424       
5821,1454 672 66 163 424      
5828,827 672 66 163 424       
5837,672 66 163 424 1409      
5841,333 672 66 163 424       
5852,66 672 163 424 1409      
5858,674 672 66 163 424       
5863,163 672 66 424 1409      
5870,1378 672 66 163 424      
