user_id,categories
2958,672 66 163 424 1409
2960,672 66 163 424 1409
2963,672 66 163 424 1409
2964,672 66 163 424 1409
2965,672 66 163 424 1409
2966,672 66 163 424 1409
2968,672 66 163 424 1409
2975,672 66 163 424 1409
2982,672 66 163 424 1409
2983,672 66 163 424 1409
2987,672 66 163 424 1409
3010,672 66 163 424 1409
3019,672 66 163 424 1409
3025,672 66 163 424 1409
3028,672 66 163 424 1409
3043,672 66 163 424 1409
3050,672 66 163 424 1409
3060,672 66 163 424 1409
3061,672 66 163 424 1409
3063,672 66 163 424 1409
3069,672 66 163 424 1409
3081,672 66 163 424 1409
3087,672 66 163 424 1409
3094,672 66 163 424 1409
3095,672 66 163 424 1409
3099,672 66 163 424 1409
3100,672 66 163 424 1409
3101,672 66 163 424 1409
3102,672 66 163 424 1409
3106,672 66 163 424 1409
3107,672 66 163 424 1409
3108,672 66 163 424 1409
3117,672 66 163 424 1409
3124,672 66 163 424 1409
3142,672 66 163 424 1409
3159,672 66 163 424 1409
3163,672 66 163 424 1409
3164,672 66 163 424 1409
3168,672 66 163 424 1409
3171,672 66 163 424 1409
3173,672 66 163 424 1409
3175,672 66 163 424 1409
3189,672 66 163 424 1409
3200,672 66 163 424 1409
3207,672 66 163 424 1409
3208,672 66 163 424 1409
3221,672 66 163 424 1409
3228,672 66 163 424 1409
3233,672 66 163 424 1409
3234,672 66 163 424 1409
3237,672 66 163 424 1409
3239,672 66 163 424 1409
3250,672 66 163 424 1409
3251,672 66 163 424 1409
3254,672 66 163 424 1409
3259,672 66 163 424 1409
3260,672 66 163 424 1409
3264,672 66 163 424 1409
3265,672 66 163 424 1409
3273,672 66 163 424 1409
3281,672 66 163 424 1409
3286,672 66 163 424 1409
3287,672 66 163 424 1409
3288,672 66 163 424 1409
3290,672 66 163 424 1409
3292,672 66 163 424 1409
3310,672 66 163 424 1409
3317,672 66 163 424 1409
3320,672 66 163 424 1409
3323,672 66 163 424 1409
3327,672 66 163 424 1409
3331,672 66 163 424 1409
3335,672 66 163 424 1409
3345,672 66 163 424 1409
3351,672 66 163 424 1409
3373,672 66 163 424 1409
3379,672 66 163 424 1409
3380,672 66 163 424 1409
3383,672 66 163 424 1409
3386,672 66 163 424 1409
3388,672 66 163 424 1409
3389,672 66 163 424 1409
3397,672 66 163 424 1409
3409,672 66 163 424 1409
3423,672 66 163 424 1409
3433,672 66 163 424 1409
3437,672 66 163 424 1409
3443,672 66 163 424 1409
3463,672 66 163 424 1409
3474,672 66 163 424 1409
3478,672 66 163 424 1409
3494,672 66 163 424 1409
3495,672 66 163 424 1409
3500,672 66 163 424 1409
3502,672 66 163 424 1409
3507,672 66 163 424 1409
3508,672 66 163 424 1409
3518,672 66 163 424 1409
3521,672 66 163 424 1409
3524,672 66 163 424 1409
3525,672 66 163 424 1409
3535,672 66 163 424 1409
3536,672 66 163 424 1409
3542,672 66 163 424 1409
3544,672 66 163 424 1409
3552,672 66 163 424 1409
3555,672 66 163 424 1409
3556,672 66 163 424 1409
3564,672 66 163 424 1409
3566,672 66 163 424 1409
3569,672 66 163 424 1409
3577,672 66 163 424 1409
3579,672 66 163 424 1409
3585,672 66 163 424 1409
3588,672 66 163 424 1409
3595,672 66 163 424 1409
3596,672 66 163 424 1409
3598,672 66 163 424 1409
3600,672 66 163 424 1409
3602,672 66 163 424 1409
3608,672 66 163 424 1409
3618,672 66 163 424 1409
3621,672 66 163 424 1409
3623,672 66 163 424 1409
3624,672 66 163 424 1409
3629,672 66 163 424 1409
3633,672 66 163 424 1409
3634,672 66 163 424 1409
3635,672 66 163 424 1409
3638,672 66 163 424 1409
3645,672 66 163 424 1409
3647,672 66 163 424 1409
3649,672 66 163 424 1409
3658,672 66 163 424 1409
3664,672 66 163 424 1409
3666,672 66 163 424 1409
3674,672 66 163 424 1409
3677,672 66 163 424 1409
3692,672 66 163 424 1409
3694,672 66 163 424 1409
3699,672 66 163 424 1409
3706,672 66 163 424 1409
3726,672 66 163 424 1409
3728,672 66 163 424 1409
3734,672 66 163 424 1409
3735,672 66 163 424 1409
3744,672 66 163 424 1409
3761,672 66 163 424 1409
3767,672 66 163 424 1409
3773,672 66 163 424 1409
3777,672 66 163 424 1409
3784,672 66 163 424 1409
3786,672 66 163 424 1409
3791,672 66 163 424 1409
3793,672 66 163 424 1409
3797,672 66 163 424 1409
3806,672 66 163 424 1409
3816,672 66 163 424 1409
3821,672 66 163 424 1409
3825,672 66 163 424 1409
3831,672 66 163 424 1409
3832,672 66 163 424 1409
3834,672 66 163 424 1409
3836,672 66 163 424 1409
3851,672 66 163 424 1409
3855,672 66 163 424 1409
3859,672 66 163 424 1409
3883,672 66 163 424 1409
3884,672 66 163 424 1409
3889,672 66 163 424 1409
3895,672 66 163 424 1409
3899,672 66 163 424 1409
3914,672 66 163 424 1409
3918,672 66 163 424 1409
3919,672 66 163 424 1409
3924,672 66 163 424 1409
3925,672 66 163 424 1409
3927,672 66 163 424 1409
3928,672 66 163 424 1409
3934,672 66 163 424 1409
3936,672 66 163 424 1409
3942,672 66 163 424 1409
3950,672 66 163 424 1409
3961,672 66 163 424 1409
3976,672 66 163 424 1409
3980,672 66 163 424 1409
3984,672 66 163 424 1409
3992,672 66 163 424 1409
4002,672 66 163 424 1409
4003,672 66 163 424 1409
4007,672 66 163 424 1409
4013,672 66 163 424 1409
4022,672 66 163 424 1409
4024,672 66 163 424 1409
4032,672 66 163 424 1409
4033,672 66 163 424 1409
4048,672 66 163 424 1409
4051,672 66 163 424 1409
4052,672 66 163 424 1409
4057,672 66 163 424 1409
4060,672 66 163 424 1409
4064,672 66 163 424 1409
4081,672 66 163 424 1409
4084,672 66 163 424 1409
4091,672 66 163 424 1409
4113,672 66 163 424 1409
4116,672 66 163 424 1409
4122,672 66 163 424 1409
4124,672 66 163 424 1409
4141,672 66 163 424 1409
4162,672 66 163 424 1409
4170,672 66 163 424 1409
4178,672 66 163 424 1409
4180,672 66 163 424 1409
4193,672 66 163 424 1409
4194,672 66 163 424 1409
4209,672 66 163 424 1409
4217,672 66 163 424 1409
4221,672 66 163 424 1409
4222,672 66 163 424 1409
4253,672 66 163 424 1409
4255,672 66 163 424 1409
4279,672 66 163 424 1409
4283,672 66 163 424 1409
4296,672 66 163 424 1409
4297,672 66 163 424 1409
4301,672 66 163 424 1409
4304,672 66 163 424 1409
4305,672 66 163 424 1409
4315,672 66 163 424 1409
4319,672 66 163 424 1409
4322,672 66 163 424 1409
4328,672 66 163 424 1409
4334,672 66 163 424 1409
4338,672 66 163 424 1409
4345,672 66 163 424 1409
4347,672 66 163 424 1409
4356,672 66 163 424 1409
4373,672 66 163 424 1409
4375,672 66 163 424 1409
4376,672 66 163 424 1409
4378,672 66 163 424 1409
4381,672 66 163 424 1409
4394,672 66 163 424 1409
4420,672 66 163 424 1409
4426,672 66 163 424 1409
4427,672 66 163 424 1409
4433,672 66 163 424 1409
4435,672 66 163 424 1409
4437,672 66 163 424 1409
4456,672 66 163 424 1409
4460,672 66 163 424 1409
4465,672 66 163 424 1409
4468,672 66 163 424 1409
4470,672 66 163 424 1409
4479,672 66 163 424 1409
4496,672 66 163 424 1409
4498,672 66 163 424 1409
4509,672 66 163 424 1409
4518,672 66 163 424 1409
4536,672 66 163 424 1409
4546,672 66 163 424 1409
4551,672 66 163 424 1409
4552,672 66 163 424 1409
4559,672 66 163 424 1409
4567,672 66 163 424 1409
4573,672 66 163 424 1409
4574,672 66 163 424 1409
4575,672 66 163 424 1409
4579,672 66 163 424 1409
4583,672 66 163 424 1409
4584,672 66 163 424 1409
4592,672 66 163 424 1409
4603,672 66 163 424 1409
4619,672 66 163 424 1409
4621,672 66 163 424 1409
4639,672 66 163 424 1409
4646,672 66 163 424 1409
4657,672 66 163 424 1409
4658,672 66 163 424 1409
4666,672 66 163 424 1409
4670,672 66 163 424 1409
4671,672 66 163 424 1409
4672,672 66 163 424 1409
4674,672 66 163 424 1409
4679,672 66 163 424 1409
4680,672 66 163 424 1409
4683,672 66 163 424 1409
4685,672 66 163 424 1409
4686,672 66 163 424 1409
4699,672 66 163 424 1409
4700,672 66 163 424 1409
4703,672 66 163 424 1409
4704,672 66 163 424 1409
4709,672 66 163 424 1409
4717,672 66 163 424 1409
4718,672 66 163 424 1409
4726,672 66 163 424 1409
4735,672 66 163 424 1409
4742,672 66 163 424 1409
4752,672 66 163 424 1409
4758,672 66 163 424 1409
4759,672 66 163 424 1409
4765,672 66 163 424 1409
4771,672 66 163 424 1409
4774,672 66 163 424 1409
4777,672 66 163 424 1409
4784,672 66 163 424 1409
4789,672 66 163 424 1409
4800,672 66 163 424 1409
4816,672 66 163 424 1409
4821,672 66 163 424 1409
4824,672 66 163 424 1409
4827,672 66 163 424 1409
4830,672 66 163 424 1409
4859,672 66 163 424 1409
4879,672 66 163 424 1409
4882,672 66 163 424 1409
4883,672 66 163 424 1409
4889,672 66 163 424 1409
4891,672 66 163 424 1409
4895,672 66 163 424 1409
4898,672 66 163 424 1409
4899,672 66 163 424 1409
4900,672 66 163 424 1409
4912,672 66 163 424 1409
4914,672 66 163 424 1409
4924,672 66 163 424 1409
4932,672 66 163 424 1409
4936,672 66 163 424 1409
4941,672 66 163 424 1409
4953,672 66 163 424 1409
4956,672 66 163 424 1409
4966,672 66 163 424 1409
4974,672 66 163 424 1409
4983,672 66 163 424 1409
4989,672 66 163 424 1409
4991,672 66 163 424 1409
4993,672 66 163 424 1409
4994,672 66 163 424 1409
4995,672 66 163 424 1409
5009,672 66 163 424 1409
5015,672 66 163 424 1409
5026,672 66 163 424 1409
5027,672 66 163 424 1409
5028,672 66 163 424 1409
5030,672 66 163 424 1409
5031,672 66 163 424 1409
5036,672 66 163 424 1409
5044,672 66 163 424 1409
5047,672 66 163 424 1409
5051,672 66 163 424 1409
5054,672 66 163 424 1409
5059,672 66 163 424 1409
5061,672 66 163 424 1409
5065,672 66 163 424 1409
5067,672 66 163 424 1409
5075,672 66 163 424 1409
5077,672 66 163 424 1409
5078,672 66 163 424 1409
5087,672 66 163 424 1409
5095,672 66 163 424 1409
5096,672 66 163 424 1409
5106,672 66 163 424 1409
5107,672 66 163 424 1409
5116,672 66 163 424 1409
5124,672 66 163 424 1409
5127,672 66 163 424 1409
5133,672 66 163 424 1409
5140,672 66 163 424 1409
5153,672 66 163 424 1409
5164,672 66 163 424 1409
5186,672 66 163 424 1409
5200,672 66 163 424 1409
5205,672 66 163 424 1409
5207,672 66 163 424 1409
5217,672 66 163 424 1409
5218,672 66 163 424 1409
5221,672 66 163 424 1409
5238,672 66 163 424 1409
5240,672 66 163 424 1409
5241,672 66 163 424 1409
5245,672 66 163 424 1409
5248,672 66 163 424 1409
5250,672 66 163 424 1409
5256,672 66 163 424 1409
5261,672 66 163 424 1409
5265,672 66 163 424 1409
5266,672 66 163 424 1409
5270,672 66 163 424 1409
5272,672 66 163 424 1409
5274,672 66 163 424 1409
5279,672 66 163 424 1409
5280,672 66 163 424 1409
5282,672 66 163 424 1409
5294,672 66 163 424 1409
5295,672 66 163 424 1409
5297,672 66 163 424 1409
5301,672 66 163 424 1409
5311,672 66 163 424 1409
5312,672 66 163 424 1409
5317,672 66 163 424 1409
5323,672 66 163 424 1409
5324,672 66 163 424 1409
5334,672 66 163 424 1409
5335,672 66 163 424 1409
5346,672 66 163 424 1409
5349,672 66 163 424 1409
5350,672 66 163 424 1409
5351,672 66 163 424 1409
5352,672 66 163 424 1409
5367,672 66 163 424 1409
5375,672 66 163 424 1409
5378,672 66 163 424 1409
5384,672 66 163 424 1409
5392,672 66 163 424 1409
5398,672 66 163 424 1409
5405,672 66 163 424 1409
5406,672 66 163 424 1409
5432,672 66 163 424 1409
5434,672 66 163 424 1409
5450,672 66 163 424 1409
5454,672 66 163 424 1409
5456,672 66 163 424 1409
5462,672 66 163 424 1409
5464,672 66 163 424 1409
5474,672 66 163 424 1409
5488,672 66 163 424 1409
5493,672 66 163 424 1409
5495,672 66 163 424 1409
5500,672 66 163 424 1409
5502,672 66 163 424 1409
5508,672 66 163 424 1409
5510,672 66 163 424 1409
5513,672 66 163 424 1409
5534,672 66 163 424 1409
5576,672 66 163 424 1409
5586,672 66 163 424 1409
5587,672 66 163 424 1409
5592,672 66 163 424 1409
5595,672 66 163 424 1409
5601,672 66 163 424 1409
5602,672 66 163 424 1409
5604,672 66 163 424 1409
5607,672 66 163 424 1409
5610,672 66 163 424 1409
5612,672 66 163 424 1409
5617,672 66 163 424 1409
5619,672 66 163 424 1409
5621,672 66 163 424 1409
5624,672 66 163 424 1409
5626,672 66 163 424 1409
5633,672 66 163 424 1409
5635,672 66 163 424 1409
5638,672 66 163 424 1409
5642,672 66 163 424 1409
5650,672 66 163 424 1409
5655,672 66 163 424 1409
5659,672 66 163 424 1409
5673,672 66 163 424 1409
5684,672 66 163 424 1409
5696,672 66 163 424 1409
5699,672 66 163 424 1409
5700,672 66 163 424 1409
5704,672 66 163 424 1409
5716,672 66 163 424 1409
5718,672 66 163 424 1409
5721,672 66 163 424 1409
5724,672 66 163 424 1409
5727,672 66 163 424 1409
5735,672 66 163 424 1409
5746,672 66 163 424 1409
5747,672 66 163 424 1409
5756,672 66 163 424 1409
5758,672 66 163 424 1409
5761,672 66 163 424 1409
5767,672 66 163 424 1409
5778,672 66 163 424 1409
5789,672 66 163 424 1409
5794,672 66 163 424 1409
5795,672 66 163 424 1409
5797,672 66 163 424 1409
5801,672 66 163 424 1409
5814,672 66 163 424 1409
5821,672 66 163 424 1409
5828,672 66 163 424 1409
5837,672 66 163 424 1409
5841,672 66 163 424 1409
5852,672 66 163 424 1409
5858,672 66 163 424 1409
5863,672 66 163 424 1409
5870,672 66 163 424 1409
5881,672 66 163 424 1409
5887,672 66 163 424 1409
5888,672 66 163 424 1409
5891,672 66 163 424 1409
5892,672 66 163 424 1409
5899,672 66 163 424 1409
5907,672 66 163 424 1409
5908,672 66 163 424 1409
5916,672 66 163 424 1409
5918,672 66 163 424 1409
5923,672 66 163 424 1409
5925,672 66 163 424 1409
5929,672 66 163 424 1409
5939,672 66 163 424 1409
5943,672 66 163 424 1409
5946,672 66 163 424 1409
5949,672 66 163 424 1409
5961,672 66 163 424 1409
5976,672 66 163 424 1409
5994,672 66 163 424 1409
5996,672 66 163 424 1409
6005,672 66 163 424 1409
6007,672 66 163 424 1409
6014,672 66 163 424 1409
6016,672 66 163 424 1409
6039,672 66 163 424 1409
6045,672 66 163 424 1409
6069,672 66 163 424 1409
6094,672 66 163 424 1409
6096,672 66 163 424 1409
6102,672 66 163 424 1409
6104,672 66 163 424 1409
6107,672 66 163 424 1409
6114,672 66 163 424 1409
6115,672 66 163 424 1409
6118,672 66 163 424 1409
6124,672 66 163 424 1409
6156,672 66 163 424 1409
6161,672 66 163 424 1409
6162,672 66 163 424 1409
6177,672 66 163 424 1409
6187,672 66 163 424 1409
6196,672 66 163 424 1409
6197,672 66 163 424 1409
6201,672 66 163 424 1409
6209,672 66 163 424 1409
6213,672 66 163 424 1409
