user_id,categories
1310,672 675 66 163 424       
1314,672 160 66 163 424       
1319,44 672 993 2294 1027     
1320,672 1378 66 163 424      
1325,672 66 163 424 134       
1334,672 113 66 163 424       
1356,672 1107 66 163 424      
1363,672 1604 937 66 1059     
1374,672 757 66 163 424       
1376,672 66 163 424 134       
1384,672 493 66 163 424       
1389,439 672 163 66 424       
1391,672 163 135 1882 2098    
1392,751 672 66 163 424       
1405,672 750 66 163 424       
1422,672 1892 66 163 424      
1427,672 130 66 163 424       
1437,66 672 163 424 134       
1448,672 135 66 163 424       
1454,672 2148 66 163 424      
1456,672 1107 66 163 424      
1458,433 672 2273 66 163      
1476,1120 672 66 163 424      
1479,672 1409 66 163 424      
1492,672 66 163 424 134       
1493,134 672 995 760 66       
1497,422 672 66 163 424       
1503,1063 105 672 66 163      
1512,2107 672 66 163 424      
1536,672 2003 56 66 163       
1542,912 672 66 163 424       
1547,672 66 163 424 134       
1552,424 672 1593 1580 66     
1556,672 1521 1641 1016 504   
1563,672 910 66 163 424       
1565,672 1007 66 163 424      
1568,672 66 163 424 134       
1570,672 687 66 163 424       
1571,1049 672 66 163 424      
1572,108 672 66 163 424       
1583,672 803 66 163 424       
1584,672 1193 1517 66 163     
1588,672 35 66 163 424        
1589,672 253 66 163 424       
1600,672 1232 66 163 424      
1604,672 389 66 163 424       
1608,672 440 66 163 424       
1612,789 672 66 163 424       
1627,672 1411 66 163 424      
1629,1189 672 66 163 424      
1630,134 672 771 66 2208      
1633,672 66 163 424 134       
1638,440 672 447 66 893       
1643,138 672 424 66 163       
1689,672 981 66 163 424       
1696,672 1489 66 163 424      
1701,189 672 66 163 424       
1708,2625 672 66 163 424      
1709,672 162 66 163 424       
1712,672 1378 40 66 163       
1714,672 66 163 424 134       
1719,672 66 882 25 46         
1720,672 797 2225 66 163      
1721,1994 672 1136 66 163     
1726,672 66 163 424 134       
1735,672 804 66 163 424       
1738,112 672 163 444 2170     
1742,206 672 66 163 424       
1743,672 253 66 163 424       
1750,672 66 163 424 134       
1751,672 503 705 66 163       
1757,672 2555 66 157 163      
1765,672 1295 66 163 424      
1767,672 937 66 163 424       
1768,1086 993 790 672 799     
1770,672 66 163 424 134       
1774,672 1105 66 163 424      
1784,440 672 1401 66 163      
1788,1006 2385 672 66 163     
1791,672 1177 66 163 424      
1805,672 111 66 163 424       
1808,672 893 66 163 424       
1813,672 2558 66 163 424      
1814,672 480 66 163 424       
1818,672 2399 698 66 163      
1829,672 459 66 163 424       
1841,672 687 33 66 163        
1843,672 1028 66 163 424      
1848,875 674 672 793 815      
1850,1347 672 66 163 424      
1857,750 672 66 163 424       
1865,672 98 66 163 424        
1866,672 948 66 163 424       
1895,672 127 66 163 424       
1896,124 882 672 66 764       
1906,911 126 163 672 123      
1913,197 672 196 66 163       
1918,672 504 66 163 424       
1921,672 2108 66 163 424      
1927,672 22 983 21 66         
1933,1892 672 2010 66 163     
1946,672 66 163 424 134       
1947,672 1821 66 163 424      
1963,672 1826 66 163 424      
1964,1406 672 206 66 2505     
1965,672 922 918 1662 66      
1969,672 424 66 163 134       
1971,672 1668 66 163 424      
1991,678 672 110 747 134      
1996,65 672 66 163 424        
2002,2274 672 75 66 163       
2011,672 832 2028 66 163      
2017,672 110 66 163 424       
2020,672 66 163 424 134       
2021,129 672 66 163 424       
2026,672 784 793 66 163       
2037,1161 672 817 66 163      
2045,672 1028 452 1412 66     
2050,2398 672 66 163 424      
2059,672 103 66 163 424       
2060,672 1942 2358 891 66     
2068,424 672 784 2146 2144    
2085,672 66 163 424 134       
2086,672 1251 66 163 424      
2087,672 2212 66 163 424      
2089,135 672 66 163 424       
2091,94 672 2166 66 163       
2095,430 672 444 66 163       
2096,672 66 740 163 424       
2123,672 66 163 424 134       
2132,237 672 66 163 424       
2143,672 2431 66 163 424      
2144,672 1040 66 163 424      
2147,672 66 163 424 134       
2149,672 1634 66 163 424      
2154,1024 672 66 163 424      
2168,922 672 66 163 424       
2172,672 1765 66 163 424      
2174,672 51 66 163 424        
2177,66 672 163 424 134       
2180,1558 672 66 163 424      
2182,950 672 66 163 424       
2186,1451 672 66 163 424      
2190,672 66 163 424 134       
2191,672 866 66 163 424       
2202,672 1409 473 66 163      
2208,672 66 163 424 134       
2214,672 799 66 163 424       
2218,1761 672 130 56 66       
2219,672 2270 66 163 424      
2221,674 672 66 163 424       
2230,672 696 66 163 424       
2234,1258 672 66 163 424      
2245,672 66 163 424 134       
2256,676 465 672 66 163       
2258,993 672 1468 1019 911    
2264,1267 672 66 163 424      
2272,672 1245 66 163 424      
2277,672 427 66 163 424       
2278,672 424 66 163 134       
2279,424 672 66 163 134       
2281,103 672 66 163 424       
2286,750 110 672 66 1065      
2287,672 2035 66 163 424      
2296,672 873 66 163 424       
2299,672 66 163 424 134       
2303,672 1454 66 163 424      
2305,465 672 66 163 424       
2313,672 553 66 163 424       
2315,981 665 672 66 163       
2326,672 1824 66 163 424      
2327,672 2002 66 163 424      
2330,672 1884 66 163 424      
2337,789 672 66 163 424       
2349,675 672 1438 66 2163     
2353,672 450 66 163 424       
2357,2105 672 66 163 424      
2360,435 672 1064 66 163      
2361,672 134 66 163 424       
2364,672 1079 66 163 424      
2377,2105 672 66 163 424      
2378,672 484 66 163 424       
2383,1024 672 747 66 163      
2395,911 1166 1000 672 123    
2403,672 162 908 1232 66      
2406,2185 672 1401 66 163     
2411,672 1351 56 66 163       
2425,1354 120 672 253 2628    
2430,672 817 66 163 424       
2441,554 672 66 163 424       
2455,672 66 163 424 134       
2458,672 454 66 163 424       
2467,672 189 789 1024 66      
2468,672 66 2345 253 163      
2469,66 672 682 163 424       
2490,672 1040 66 163 424      
2493,672 1347 66 163 424      
2497,436 672 66 163 424       
2515,672 1063 66 163 424      
2517,672 66 163 424 134       
2519,121 672 66 962 163       
2524,672 66 163 424 134       
2526,672 66 163 424 134       
2533,751 672 66 163 424       
2536,672 1167 66 163 424      
2537,672 1177 66 163 424      
2547,1409 672 66 163 424      
2555,672 1071 66 163 424      
2570,672 66 163 424 134       
2578,672 129 1107 91 66       
2584,672 66 163 424 134       
2592,672 1884 66 163 424      
2603,672 66 163 424 134       
2607,954 672 66 163 424       
2617,2195 672 66 163 424      
2620,672 424 66 163 134       
2621,672 434 66 163 424       
2625,672 751 820 66 163       
2634,672 82 66 163 424        
2640,1046 672 66 163 424      
2654,672 422 66 163 424       
2671,685 672 66 163 424       
2677,672 66 163 424 134       
2682,672 66 163 424 134       
2690,672 188 66 163 424       
2693,672 819 66 163 424       
2707,672 230 66 163 424       
2708,672 140 66 163 424       
2711,424 672 66 163 134       
2729,751 672 66 163 424       
2736,2104 672 66 163 424      
2737,672 954 66 163 424       
2738,997 672 66 163 424       
2740,672 2035 66 163 424      
2742,1065 238 2239 1122 2354  
2761,672 46 66 163 424        
2782,2003 672 66 163 424      
2784,2003 672 66 163 424      
2785,672 553 1473 66 163      
2786,672 1017 66 163 424      
2797,672 103 66 163 424       
2804,2104 672 1884 1281 66    
2813,672 66 163 424 134       
2819,765 672 817 66 163       
2824,672 1446 127 66 163      
2832,424 672 66 163 134       
2833,672 2373 66 163 424      
2838,672 1899 66 163 424      
2854,1450 672 66 163 424      
2856,672 1424 66 163 424      
2861,688 672 134 66 163       
2862,672 893 66 163 424       
2864,672 1530 66 163 424      
2875,672 1068 1380 798 66     
2905,672 163 66 424 134       
2911,672 103 66 163 424       
2914,672 1409 66 163 424      
2918,672 253 66 163 424       
2925,672 1966 66 163 424      
2932,672 66 163 424 134       
2935,66 1382 1035 672 163     
2937,1424 672 66 163 424      
2947,672 2050 66 163 424      
2958,672 1668 66 163 424      
2960,1355 672 66 163 424      
2963,672 113 66 163 424       
2964,672 1017 66 163 424      
2965,134 672 66 163 424       
2966,672 66 163 424 134       
2968,672 213 66 163 424       
2975,672 1409 66 163 424      
2982,123 672 66 163 424       
2983,1063 672 66 163 424      
2987,672 163 66 424 134       
3010,672 1424 200 66 1582     
3019,672 886 66 1266 163      
3025,672 1354 66 163 424      
3028,1450 672 66 163 424      
3043,672 918 66 163 424       
3050,130 672 66 163 424       
3060,672 1476 66 163 424      
3061,672 799 56 66 163        
3063,1119 672 66 163 424      
3069,672 970 66 163 424       
3081,672 1291 66 163 424      
3087,1517 1608 2130 672 1521  
3094,1000 672 66 1469 163     
3095,672 66 163 424 134       
3099,789 672 784 66 163       
3100,672 2266 66 163 424      
3101,672 1107 66 163 424      
3102,672 2105 66 163 424      
3106,672 547 66 163 424       
3107,435 1328 672 66 163      
3108,672 696 66 163 424       
3117,672 2050 66 163 424      
3124,784 672 675 66 163       
3142,672 66 163 424 134       
3159,672 1251 66 163 424      
3163,672 66 163 424 134       
3164,672 134 66 163 424       
3168,1939 672 66 163 424      
3171,672 66 163 424 134       
3173,672 66 163 424 134       
3175,672 428 66 163 424       
3189,672 134 66 163 424       
3200,672 66 163 424 134       
3207,672 1366 56 66 163       
3208,1187 672 66 163 424      
3221,138 672 66 163 424       
3228,672 882 66 163 424       
3233,672 66 163 424 134       
3234,672 1257 66 163 424      
3237,672 503 504 66 163       
3239,672 793 66 163 424       
3250,430 672 123 66 163       
3251,163 672 66 424 134       
3254,672 424 66 163 134       
3259,672 2239 66 163 424      
3260,424 672 66 163 134       
3264,440 1966 1949 422 672    
3265,873 422 2104 672 440     
3273,672 167 66 163 424       
3281,672 1629 66 163 424      
3286,108 672 66 163 424       
3287,672 1816 66 163 424      
3288,15 672 66 163 424        
3290,672 32 66 163 424        
3292,672 66 163 424 134       
3310,950 672 66 163 424       
3317,753 672 749 66 163       
3320,672 2081 66 163 424      
3323,672 1409 66 163 424      
3327,672 1409 66 163 424      
3331,672 1180 66 163 424      
3335,66 56 672 163 424        
3345,452 672 66 163 424       
3351,672 827 66 163 424       
3373,192 672 66 163 424       
3379,906 672 2183 66 125      
3380,129 672 96 66 163        
3383,672 504 66 163 424       
3386,672 66 163 424 134       
3388,121 672 66 163 424       
3389,567 672 66 163 424       
3397,672 44 66 163 424        
3409,672 1438 459 66 2098     
3423,672 687 66 163 424       
3433,672 206 66 163 424       
3437,1284 672 196 66 163      
3443,672 121 66 163 424       
3463,672 503 1273 66 163      
3474,672 1296 66 163 424      
3478,672 66 163 424 134       
3494,480 672 110 66 53        
3495,672 110 66 163 424       
3500,672 253 66 163 424       
3502,672 203 66 163 424       
3507,672 198 1103 200 66      
3508,672 1450 66 163 424      
3518,977 672 835 66 163       
3521,455 672 66 163 424       
3524,672 1930 66 163 424      
3525,672 499 66 163 424       
3535,672 1124 1056 698 239    
3536,2237 672 66 163 424      
3542,672 171 66 163 424       
3544,672 1901 793 66 163      
3552,1409 672 66 163 424      
3555,672 1952 66 163 424      
3556,922 672 921 66 163       
3564,105 672 103 66 875       
3566,672 789 66 163 424       
3569,672 120 825 66 163       
3577,672 1294 66 695 163      
3579,672 771 66 163 424       
3585,163 672 66 424 134       
3588,672 499 14 66 163        
3595,239 672 66 163 424       
3596,672 1892 66 163 424      
3598,672 66 163 424 134       
3600,672 66 163 424 134       
3602,672 1249 66 163 424      
3608,1899 672 1409 163 66     
3618,672 784 66 163 424       
3621,672 882 66 163 424       
3623,672 120 789 66 163       
3624,771 672 1941 66 163      
3629,672 160 486 66 1899      
3633,1084 672 66 163 424      
3634,672 66 163 424 134       
3635,672 906 66 163 424       
3638,672 40 66 163 424        
3645,672 2269 124 108 163     
3647,672 108 770 825 2107     
3649,253 672 66 163 424       
3658,672 66 163 424 134       
3664,672 424 66 163 134       
3666,163 672 66 424 134       
3674,672 2200 66 163 424      
3677,672 553 66 1039 163      
3692,672 1049 66 163 424      
3694,672 1971 66 163 424      
3699,672 2092 66 163 424      
3706,672 66 163 424 134       
3726,672 1473 66 163 424      
3728,672 1409 922 1759 66     
3734,672 440 1009 446 66      
3735,672 1396 66 163 424      
3744,1213 672 66 163 424      
3761,672 826 66 163 424       
3767,486 672 146 66 163       
3773,672 66 163 424 134       
3777,672 66 163 424 134       
3784,1505 672 66 163 424      
3786,672 1670 1872 1033 120   
3791,672 747 66 163 424       
3793,672 1315 66 163 424      
3797,672 110 66 163 424       
3806,672 912 1171 66 163      
3816,672 44 46 1409 72        
3821,1533 672 66 163 424      
3825,2231 2101 2229 786 672   
3831,127 672 110 66 163       
3832,905 672 824 66 163       
3834,977 672 2288 66 163      
3836,672 1819 66 163 424      
3851,672 1245 66 163 424      
3855,911 672 66 163 424       
3859,672 827 66 163 424       
3883,672 163 66 424 134       
3884,672 66 163 424 134       
3889,2201 672 1107 675 2107   
3895,1171 672 66 163 424      
3899,84 756 672 178 66        
3914,2232 672 66 784 163      
3918,672 1558 66 163 424      
3919,672 1063 66 163 424      
3924,672 911 1407 66 163      
3925,672 1382 66 163 424      
3927,672 2274 66 163 424      
3928,672 66 163 424 134       
3934,793 672 66 163 424       
3936,672 1077 1817 47 1453    
3942,672 427 66 163 424       
3950,6 672 2271 1434 695      
3961,1040 120 672 66 163      
3976,237 672 66 163 424       
3980,672 461 66 163 424       
3984,2123 672 66 163 424      
3992,21 672 66 163 424        
4002,672 674 66 163 424       
4003,2123 672 66 163 424      
4007,672 192 1039 98 66       
4013,1244 142 672 66 163      
4022,2216 1040 672 977 66     
4024,672 66 163 424 134       
4032,672 1272 503 498 66      
4033,672 674 66 163 424       
4048,672 1190 66 163 424      
4051,1039 672 444 66 163      
4052,672 253 66 163 424       
4057,672 749 2332 66 163      
4060,672 66 2287 163 424      
4064,1899 553 672 53 66       
4081,672 170 695 66 163       
4084,672 747 66 163 424       
4091,672 784 206 66 163       
4113,1170 672 66 163 424      
4116,2105 672 66 163 424      
4122,867 775 1380 774 672     
4124,672 1024 66 163 424      
4141,1017 672 66 163 424      
4162,61 672 20 66 163         
4170,675 120 672 450 818      
4178,433 428 893 672 66       
4180,672 2235 66 163 424      
4193,672 826 66 163 424       
4194,672 1892 66 163 424      
4209,672 784 66 163 424       
4217,672 1256 66 163 424      
4221,873 672 1377 66 163      
4222,1351 672 66 163 424      
4253,672 253 66 163 424       
4255,127 672 66 163 424       
4279,672 120 66 163 424       
4283,672 674 66 163 424       
4296,672 66 163 424 134       
4297,672 1219 66 163 424      
4301,672 1355 66 163 424      
4304,672 126 66 163 424       
4305,672 253 66 163 424       
4315,1171 672 66 163 424      
4319,455 672 66 163 424       
4322,672 1892 66 163 424      
4328,672 674 2016 66 163      
4334,672 202 66 163 424       
4338,672 552 66 163 424       
4345,672 1040 675 66 163      
4347,672 66 163 424 134       
4356,1067 672 66 163 424      
4373,672 1420 66 1104 163     
4375,672 669 66 163 424       
4376,672 108 66 163 424       
4378,672 66 163 424 134       
4381,672 237 66 163 424       
4394,672 66 163 424 134       
4420,1941 672 66 163 424      
4426,672 2422 66 163 424      
4427,672 600 66 163 424       
4433,672 1988 66 163 424      
4435,672 2148 2106 1285 66    
4437,672 1167 66 163 424      
4456,1401 2149 2185 672 1266  
4460,672 111 66 163 424       
4465,672 1213 66 163 424      
4468,672 66 163 424 134       
4470,672 40 66 163 424        
4479,672 1017 66 163 424      
4496,672 66 163 424 134       
4498,672 553 66 163 424       
4509,177 672 66 163 424       
4518,672 956 66 163 424       
4536,672 776 66 163 424       
4546,672 163 135 1302 66      
4551,672 784 66 163 424       
4552,672 2551 66 163 424      
4559,873 672 66 163 424       
4567,672 450 66 163 424       
4573,672 253 66 163 424       
4574,672 66 163 424 134       
4575,672 2637 66 163 424      
4579,1409 672 1039 66 163     
4583,912 1423 672 66 163      
4584,672 674 66 163 424       
4592,672 1396 66 163 424      
4603,427 672 66 163 424       
4619,1171 1382 1084 1336 1401 
4621,705 672 66 163 424       
4639,672 160 454 66 163       
4646,672 160 66 163 424       
4657,672 750 66 163 424       
4658,672 444 66 163 424       
4666,672 455 66 163 424       
4670,882 672 66 129 163       
4671,672 253 66 163 424       
4672,424 672 66 163 134       
4674,672 66 163 424 134       
4679,1049 672 66 163 424      
4680,66 672 163 424 134       
4683,882 672 170 66 163       
4685,672 1026 66 163 424      
4686,672 2130 66 163 424      
4699,672 27 66 163 424        
4700,672 504 66 163 424       
4703,672 66 163 424 134       
4704,672 1446 66 163 424      
4709,672 934 66 163 424       
4717,672 66 163 424 134       
4718,1251 672 2514 66 163     
4726,672 46 66 163 424        
4735,672 66 163 424 134       
4742,826 672 66 163 424       
4752,672 200 779 66 163       
4758,672 85 253 467 1351      
4759,103 672 66 253 163       
4765,1442 672 1105 2403 66    
4771,235 672 20 1327 1289     
4774,672 54 66 163 424        
4777,672 553 66 163 424       
4784,672 57 66 163 424        
4789,672 162 1479 66 474      
4800,672 66 163 424 134       
4816,672 66 163 424 134       
4821,672 108 133 66 163       
4824,672 66 163 424 134       
4827,672 799 66 163 424       
4830,672 66 163 424 134       
4859,672 2193 66 163 424      
4879,1413 672 740 1941 66     
4882,672 1272 66 163 424      
4883,672 2299 1936 1565 1682  
4889,931 672 1409 66 163      
4891,672 830 66 163 424       
4895,672 838 1058 66 163      
4898,672 253 66 163 424       
4899,672 146 827 962 66       
4900,672 462 66 163 424       
4912,162 672 66 163 424       
4914,1070 672 66 163 424      
4924,672 2048 977 66 163      
4932,672 1089 2570 1467 168   
4936,750 672 66 163 424       
4941,452 672 1039 66 163      
4953,1965 672 1948 66 163     
4956,672 493 66 163 424       
4966,478 672 66 163 424       
4974,672 1067 2195 66 163     
4983,672 1649 66 163 424      
4989,672 103 66 163 424       
4991,672 440 66 163 424       
4993,672 1346 66 163 424      
4994,672 756 66 163 424       
4995,672 2187 66 163 424      
5009,672 553 66 163 424       
5015,873 672 197 66 163       
5026,672 66 163 424 134       
5027,672 28 66 163 424        
5028,672 1233 66 163 424      
5030,672 66 163 424 134       
5031,672 557 66 163 424       
5036,672 1241 1059 1068 66    
5044,672 253 1017 66 163      
5047,672 1874 66 163 424      
5051,672 66 163 424 134       
5054,672 830 66 163 424       
5059,672 1733 66 163 424      
5061,66 672 56 163 424        
5065,135 672 66 163 424       
5067,672 1378 1063 66 163     
5075,66 672 132 163 424       
5077,672 444 66 163 424       
5078,66 672 977 163 424       
5087,672 1453 66 163 424      
5095,672 237 66 113 163       
5096,672 163 66 192 424       
5106,672 1213 66 163 424      
5107,234 672 2107 66 163      
5116,102 1448 672 1074 98     
5124,672 66 163 424 134       
5127,148 672 66 163 424       
5133,1616 672 997 8 66        
5140,2277 672 66 163 424      
5153,672 66 163 424 134       
5164,789 672 66 163 424       
5186,672 803 66 163 424       
5200,672 239 66 163 424       
5205,672 21 66 163 424        
5207,2098 672 66 163 424      
5217,926 672 910 66 163       
5218,672 119 66 163 424       
5221,672 66 163 424 134       
5238,672 591 596 66 163       
5240,672 66 163 424 134       
5241,672 1264 66 163 424      
5245,672 125 1201 66 163      
5248,672 1823 66 163 424      
5250,672 1171 66 163 424      
5256,672 134 66 163 424       
5261,672 2158 66 163 424      
5265,672 197 66 163 424       
5266,672 1765 1882 484 66     
5270,193 672 1899 66 163      
5272,1368 672 66 163 424      
5274,672 423 1792 424 66      
5279,103 672 66 163 424       
5280,672 1637 66 163 424      
5282,672 2568 66 163 424      
5294,672 1473 66 163 424      
5295,723 672 66 163 424       
5297,672 770 66 163 424       
5301,672 1247 600 135 2100    
5311,672 997 66 163 424       
5312,672 1558 66 163 424      
5317,672 2105 156 66 1024     
5323,134 672 832 1068 66      
5324,672 2206 66 163 424      
5334,672 444 435 66 163       
5335,672 66 2164 882 163      
5346,672 66 1291 163 424      
5349,672 474 66 163 424       
5350,672 1028 66 163 424      
5351,672 66 163 424 134       
5352,672 66 444 475 435       
5367,672 1819 66 163 424      
5375,206 672 66 163 424       
5378,784 672 1316 66 163      
5384,672 893 66 163 424       
5392,672 1409 66 163 424      
5398,672 459 66 163 424       
5405,672 66 163 424 134       
5406,672 971 66 163 424       
5432,672 66 163 424 134       
5434,672 66 163 424 134       
5450,672 66 163 424 134       
5454,672 1407 797 66 163      
5456,672 1070 138 66 163      
5462,672 66 163 424 134       
5464,672 1525 66 163 424      
5474,672 451 66 163 424       
5488,1065 672 66 163 424      
5493,200 672 66 163 424       
5495,2032 672 1899 66 163     
5500,672 66 163 424 134       
5502,439 672 66 163 424       
5508,110 672 66 163 424       
5510,751 672 1454 66 163      
5513,674 675 672 973 66       
5534,672 1892 66 163 424      
5576,672 1907 66 163 424      
5586,912 672 66 163 424       
5587,672 66 163 424 134       
5592,672 2409 66 163 424      
5595,672 66 163 424 134       
5601,672 253 66 163 424       
5602,631 672 66 163 424       
5604,2164 672 1246 2087 66    
5607,2228 672 66 163 424      
5610,672 105 819 960 765      
5612,2003 672 66 163 424      
5617,672 495 66 163 424       
5619,66 672 444 163 424       
5621,672 433 66 163 424       
5624,2124 672 1006 1257 66    
5626,124 672 66 163 424       
5633,672 235 66 163 424       
5635,672 237 66 163 424       
5638,672 66 163 424 134       
5642,672 105 66 163 424       
5650,672 565 66 163 424       
5655,672 66 163 424 134       
5659,672 119 66 163 424       
5673,672 66 163 424 134       
5684,672 1738 1063 66 163     
5696,672 2258 66 163 424      
5699,672 452 66 163 424       
5700,672 404 66 163 424       
5704,672 1368 66 163 424      
5716,672 1946 66 163 424      
5718,672 253 66 163 424       
5721,672 1558 66 163 424      
5724,672 1171 120 1382 755    
5727,163 672 66 424 134       
5735,672 113 66 163 424       
5746,672 2182 66 163 424      
5747,672 343 66 163 424       
5756,1355 672 188 2127 66     
5758,672 1572 66 163 424      
5761,672 424 156 2021 1201    
5767,672 109 66 163 424       
5778,672 66 163 424 134       
5789,163 2206 672 193 170     
5794,1274 672 66 163 424      
5795,672 163 66 424 134       
5797,450 672 674 1193 905     
5801,672 486 66 163 424       
5814,672 873 66 163 424       
5821,1454 672 1965 66 163     
5828,672 827 66 163 424       
5837,672 66 163 424 134       
5841,672 333 66 163 424       
5852,672 66 163 424 134       
5858,672 674 66 163 424       
5863,163 672 66 424 134       
5870,672 1378 66 163 424      
5881,672 837 66 163 424       
5887,672 65 434 66 163        
5888,672 66 163 424 134       
5891,672 1992 238 66 163      
5892,672 192 66 163 424       
5899,672 493 66 163 424       
5907,103 672 66 163 424       
