user_id,categories
1049,1245 1409 1764 1765 
1056,1193 0 1765 1766 176
1057,160 0 1765 1766 1767
1067,911 1268 1765 1766 1
1070,962 0 1765 1766 1767
1079,672 1378 0 1766 1767
1089,237 200 0 1766 1767
1093,221 0 1765 1766 1767
1105,904 0 1764 1765 1766
1106,672 0 1765 1766 1767
1108,905 145 0 1765 1766
1113,138 0 1765 1766 1767
1117,1190 0 1765 1766 176
1118,1244 1758 1450 1662 
1119,960 66 56 762 72
1124,882 0 1765 1766 1767
1125,134 0 1765 1766 1767
1128,895 2187 771 2422 16
1149,237 1764 1765 1766 1
1152,120 0 1765 1766 1767
1156,750 126 0 1767 1768
1158,1411 237 1764 1765 1
1163,1136 0 1765 1766 176
1165,424 1764 1765 1766 1
1168,237 1764 1765 1766 1
1172,672 0 1765 1766 1767
1176,2185 672 0 1765 1766
1190,2273 0 1765 1766 176
1193,1171 1765 1766 1767 
1202,672 0 1765 1766 1767
1204,851 826 795 749 0
1230,882 0 1765 1766 1767
1245,1370 438 452 1767 17
1247,1028 674 450 2016 10
1264,826 0 1765 1766 1767
1289,755 0 1764 1765 1766
1290,1953 1046 1764 1765 
1306,188 103 110 137 1658
1310,675 0 1765 1766 1767
1314,424 672 130 435 2108
1319,44 784 832 2294 993
1320,1378 0 1765 1766 176
1325,66 0 1764 1765 1766
1334,113 0 1765 1766 1767
1356,1107 0 1765 1766 176
1363,768 937 747 1604 105
1374,757 0 1764 1765 1766
1376,672 0 1765 1766 1767
1384,493 0 1765 1766 1767
1389,439 163 0 1767 1768
1391,163 672 2098 1882 42
1392,751 0 1764 1765 1766
1405,750 0 1764 1765 1766
1422,1892 0 1764 1765 176
1427,130 0 1765 1766 1767
1437,66 0 1764 1765 1766
1448,1284 197 135 200 176
1454,2148 0 1765 1766 176
1456,672 1107 0 1766 1767
1458,433 2273 1000 0 1764
1476,674 127 1120 1246 0
1479,1409 1764 1765 1766 
1492,672 0 1765 1766 1767
1493,759 863 995 760 134
1497,422 0 1764 1765 1766
1503,105 1063 98 1409 176
1512,2107 0 1765 1766 176
1536,56 2003 0 1765 1766
1542,912 1764 1765 1766 1
1547,672 0 1765 1766 1767
1552,424 1580 1593 1764 1
1556,1641 1521 1016 504 1
1563,910 1764 1765 1766 1
1565,687 492 1007 1765 17
1568,672 0 1765 1766 1767
1570,687 0 1765 1766 1767
1571,669 1049 0 1765 1766
1572,108 0 1765 1766 1767
1583,803 0 1765 1766 1767
1584,1517 1824 1193 1766 
1588,35 0 1765 1766 1767
1589,253 0 1764 1765 1766
1600,1885 930 1232 1763 1
1604,389 0 1765 1766 1767
1608,2049 440 2451 0 1765
1612,789 0 1765 1766 1767
1627,1411 771 1766 1767 1
1629,1189 7 0 1765 1766
1630,134 2028 771 2208 18
1633,672 0 1765 1766 1767
1638,440 447 893 2183 0
1643,138 977 672 424 0
1689,954 787 981 1765 176
1696,893 455 1489 1766 17
1701,189 2362 440 110 176
1708,2625 0 1765 1766 176
1709,672 103 162 1766 176
1712,1378 40 1779 1765 17
1714,672 0 1765 1766 1767
1719,672 674 66 1177 113
1720,909 2225 797 0 1765
1721,1994 1136 0 1765 176
1726,672 0 1765 1766 1767
1735,804 0 1765 1766 1767
1738,112 140 134 444 163
1742,206 774 1407 747 247
1743,253 0 1764 1765 1766
1750,1248 672 1886 1764 1
1751,705 503 1766 1767 17
1757,2555 157 1274 0 1765
1765,1295 1765 1766 1767 
1767,937 0 1765 1766 1767
1768,1086 1295 790 993 22
1770,672 882 0 1766 1767
1774,1105 0 1765 1766 176
1784,440 793 462 1899 672
1788,1067 1006 1637 2385 
1791,1177 0 1765 1766 176
1805,111 0 1765 1766 1767
1808,893 784 0 1765 1766
1813,2558 0 1764 1765 176
1814,480 0 1765 1766 1767
1818,698 2399 0 1764 1765
1829,470 461 66 239 1040
1841,573 687 1021 33 1767
1843,435 1028 1765 1766 1
1848,2286 674 875 1058 10
1850,1347 1764 1765 1766 
1857,750 0 1764 1765 1766
1865,98 0 1764 1765 1766
1866,1138 948 424 1765 17
1895,127 1875 0 1766 1767
1896,66 882 672 124 1354
1906,911 126 163 200 123
1913,197 1000 196 1765 17
1918,503 1826 1837 504 14
1921,2108 0 1765 1766 176
1927,22 983 21 1778 1764
1933,1892 2010 0 1763 176
1946,672 0 1765 1766 1767
1947,1821 0 1764 1765 176
1963,1826 0 1765 1766 176
1964,1406 206 2505 0 1766
1965,1532 918 1567 1534 9
1969,424 1764 1765 1766 1
1971,1668 0 1765 1766 176
1991,678 110 747 2198 793
1996,927 65 465 0 1765
2002,2274 75 0 1765 1766
2011,832 1213 192 2028 10
2017,110 0 1765 1766 1767
2020,672 0 1765 1766 1767
2021,129 0 1765 1766 1767
2026,784 672 793 0 1766
2037,1161 1103 2148 2081 
2045,1412 452 1028 1765 1
2050,2398 0 1764 1765 176
2059,103 1764 1765 1766 1
2060,891 1942 2358 2638 1
2068,672 452 110 993 424
2085,672 0 1765 1766 1767
2086,1251 0 1764 1765 176
2087,2212 0 1765 1766 176
2089,135 2252 672 0 1766
2091,1005 94 2166 1765 17
2095,430 672 444 0 1766
2096,66 740 820 0 1765
2123,672 0 1765 1766 1767
2132,237 1590 1764 1765 1
2143,1724 789 2431 2356 1
2144,1040 0 1765 1766 176
2147,672 0 1765 1766 1767
2149,1634 0 1765 1766 176
2154,1024 0 1765 1766 176
2168,922 1764 1765 1766 1
2172,672 1765 0 1766 1767
2174,2104 51 1765 1766 17
2177,66 0 1764 1765 1766
2180,1558 0 1764 1765 176
2182,950 0 1765 1766 1767
2186,1451 1765 1766 1767 
2190,672 0 1765 1766 1767
2191,866 0 1765 1766 1767
2202,1409 473 1765 1766 1
2208,672 0 1765 1766 1767
2214,799 0 1765 1766 1767
2218,1761 130 56 1352 893
2219,2270 0 1765 1766 176
2221,672 674 1766 1767 17
2230,696 157 1766 1767 17
2234,1258 0 1764 1765 176
2245,672 0 1765 1766 1767
2256,676 465 1766 1767 17
2258,993 911 1468 154 101
2264,1267 0 1765 1766 176
2272,1063 672 1245 1454 6
2277,672 163 486 434 110
2278,424 1764 1765 1766 1
2279,424 1764 1765 1766 1
2281,103 1764 1765 1766 1
2286,121 750 110 1065 134
2287,2035 0 1765 1766 176
2296,873 0 1765 1766 1767
2299,672 0 1765 1766 1767
2303,1454 0 1765 1766 176
2305,465 1765 1766 1767 1
2313,108 553 0 1767 1768
2315,665 981 0 1765 1766
2326,1824 1765 1766 1767 
2327,1006 2002 1764 1765 
2330,1884 0 1764 1765 176
2337,789 0 1765 1766 1767
2349,675 672 789 1438 216
2353,672 450 0 1766 1767
2357,2105 0 1765 1766 176
2360,1021 435 1064 1764 1
2361,134 0 1765 1766 1767
2364,1079 1764 1765 1766 
2377,2105 0 1765 1766 176
2378,484 0 1765 1766 1767
2383,1024 747 1765 1766 1
2395,911 1166 1000 123 24
2403,2101 1438 997 98 908
2406,2185 1401 0 1766 176
2411,1351 2014 56 0 1767
2425,120 1354 817 2628 25
2430,817 672 0 1766 1767
2441,475 2020 672 108 554
2455,672 0 1765 1766 1767
2458,454 1892 1764 1765 1
2467,189 2457 1024 740 78
2468,2345 253 66 1763 176
2469,66 682 31 0 1766
2490,1040 0 1765 1766 176
2493,672 1347 0 1765 1766
2497,436 0 1764 1765 1766
2515,1403 784 439 1063 0
2517,672 0 1765 1766 1767
2519,121 837 934 785 825
2524,672 0 1765 1766 1767
2526,2146 672 1765 1766 1
2533,751 0 1764 1765 1766
2536,1167 0 1765 1766 176
2537,1177 108 0 1766 1767
2547,1409 672 1765 1766 1
2555,1071 0 1764 1765 176
2570,672 0 1765 1766 1767
2578,1107 2221 740 129 14
2584,672 0 1765 1766 1767
2592,1884 0 1764 1765 176
2603,1136 237 1138 672 17
2607,954 1765 1766 1767 1
2617,2195 1187 90 1766 17
2620,2020 424 2250 0 1764
2621,1907 1438 678 475 67
2625,2509 751 820 1765 17
2634,111 82 1766 1767 176
2640,13 1046 926 0 1765
2654,20 672 1381 1089 422
2671,685 0 1764 1765 1766
2677,672 0 1765 1766 1767
2682,672 0 1765 1766 1767
2690,188 0 1765 1766 1767
2693,818 819 1766 1767 17
2707,672 230 881 0 1765
2708,140 0 1765 1766 1767
2711,43 424 1046 455 1767
2729,751 0 1764 1765 1766
2736,2104 0 1765 1766 176
2737,954 59 672 1765 1766
2738,997 58 0 1765 1766
2740,2035 0 1765 1766 176
2742,2377 937 1065 1006 6
2761,46 0 1765 1766 1767
2782,2003 0 1765 1766 176
2784,2003 0 1765 1766 176
2785,1473 553 799 2262 93
2786,1017 0 1764 1765 176
2797,1262 602 103 0 1764
2804,66 2104 1281 1884 24
2813,672 0 1765 1766 1767
2819,138 765 109 775 960
2824,1446 127 1666 39 58
2832,424 1764 1765 1766 1
2833,672 2373 1764 1765 1
2838,789 1899 1765 1766 1
2854,1450 1765 1766 1767 
2856,1424 0 1764 1765 176
2861,134 688 675 455 424
2862,893 0 1764 1765 1766
2864,163 1530 0 1766 1767
2875,838 1039 157 459 193
2905,163 1765 1766 1767 1
2911,103 1764 1765 1766 1
2914,672 1409 1765 1766 1
2918,253 0 1764 1765 1766
2925,1966 0 1765 1766 176
2932,672 0 1765 1766 1767
2935,178 66 1382 1035 672
2937,1424 0 1764 1765 176
2947,2050 0 1764 1765 176
2958,1668 0 1765 1766 176
2960,1355 0 1765 1766 176
2963,1213 2124 113 129 11
2964,1017 0 1764 1765 176
2965,134 0 1765 1766 1767
2966,672 0 1765 1766 1767
2968,690 2548 213 1765 17
2975,1050 674 2016 1409 6
2982,123 1765 1766 1767 1
2983,1063 0 1764 1765 176
2987,64 163 234 0 1766
3010,197 1382 1238 740 17
3019,886 672 1266 0 1765
3025,1354 0 1765 1766 176
3028,1450 237 1779 1765 1
3043,918 0 1764 1765 1766
3050,130 113 0 1767 1768
3060,1476 0 1765 1766 176
3061,1433 971 56 799 1766
3063,1058 163 1119 826 82
3069,970 200 0 1766 1767
3081,672 1291 1070 0 1764
3087,1517 1608 2187 2130 
3094,1000 1469 0 1765 176
3095,672 0 1765 1766 1767
3099,789 954 784 1746 176
3100,2266 0 1765 1766 176
3101,450 1107 0 1766 1767
3102,2105 678 672 1766 17
3106,547 0 1765 1766 1767
3107,435 1328 1746 1766 1
3108,696 0 1765 1766 1767
3117,2050 0 1764 1765 176
3124,108 784 675 0 1767
3142,672 0 1765 1766 1767
3159,1251 0 1764 1765 176
3163,672 0 1765 1766 1767
3164,134 0 1765 1766 1767
3168,1939 0 1765 1766 176
3171,672 0 1765 1766 1767
3173,672 0 1765 1766 1767
3175,428 0 1764 1765 1766
3189,134 0 1765 1766 1767
3200,672 0 1765 1766 1767
3207,56 1366 1378 2102 0
3208,1187 0 1765 1766 176
3221,138 695 0 1767 1768
3228,882 838 0 1766 1767
3233,672 0 1765 1766 1767
3234,1257 0 1764 1765 176
3237,503 504 0 1767 1768
3239,793 0 1765 1766 1767
3250,2387 430 123 1238 18
3251,163 1765 1766 1767 1
3254,424 1764 1765 1766 1
3259,2239 1764 1765 1766 
3260,424 1764 1765 1766 1
3264,422 440 1966 1401 98
3265,873 422 2104 431 440
3273,167 0 1765 1766 1767
3281,1820 1629 0 1765 176
3286,108 0 1765 1766 1767
3287,1816 0 1764 1765 176
3288,163 15 0 1766 1767
3290,1409 32 1764 1765 17
3292,672 0 1765 1766 1767
3310,134 950 0 1766 1767
3317,753 749 0 1766 1767
3320,2081 0 1764 1765 176
3323,1409 253 1764 1765 1
3327,672 1409 1765 1766 1
3331,1180 0 1764 1765 176
3335,66 56 0 1766 1767
3345,452 0 1765 1766 1767
3351,827 1765 1766 1767 1
3373,192 0 1765 1766 1767
3379,1058 906 125 2183 17
3380,129 672 96 0 1767
3383,504 1272 0 1766 1767
3386,965 672 0 1765 1766
3388,1532 121 2208 2540 1
3389,567 0 1764 1765 1766
3397,44 0 1765 1766 1767
3409,1253 461 459 686 143
3423,66 687 0 1765 1766
3433,206 1765 1766 1767 1
3437,1284 196 1765 1766 1
3443,121 1764 1765 1766 1
3463,503 1273 0 1766 1767
3474,1296 0 1765 1766 176
3478,672 0 1765 1766 1767
3494,480 66 553 163 882
3495,110 0 1765 1766 1767
3500,253 0 1764 1765 1766
3502,203 0 1765 1766 1767
3507,1103 200 198 0 1766
3508,1450 1765 1766 1767 
3518,977 835 0 1765 1766
3521,455 1023 1766 1767 1
3524,1930 0 1765 1766 176
3525,499 0 1765 1766 1767
3535,1931 239 1124 996 20
3536,2237 1764 1765 1766 
3542,1454 171 1658 1766 1
3544,1901 793 0 1766 1767
3552,1409 695 672 103 873
3555,1952 0 1765 1766 176
3556,922 921 1764 1765 17
3564,105 672 875 103 1765
3566,789 0 1765 1766 1767
3569,1059 825 1100 1101 1
3577,696 695 1294 1766 17
3579,171 2040 912 771 176
3585,163 772 0 1767 1768
3588,499 14 1766 1767 176
3595,239 0 1764 1765 1766
3596,110 1892 0 1765 1766
3598,672 0 1765 1766 1767
3600,672 0 1765 1766 1767
3602,170 2137 1249 0 1765
3608,1409 1899 163 1765 1
3618,784 0 1765 1766 1767
3621,882 0 1765 1766 1767
3623,789 826 120 1767 176
3624,771 1941 0 1765 1766
3629,160 672 486 2193 189
3633,1084 0 1764 1765 176
3634,66 0 1764 1765 1766
3635,906 0 1764 1765 1766
3638,40 1765 1766 1767 17
3645,124 2148 134 2081 67
3647,110 756 108 1005 750
3649,253 0 1764 1765 1766
3658,672 0 1765 1766 1767
3664,424 1764 1765 1766 1
3666,163 1765 1766 1767 1
3674,2200 0 1765 1766 176
3677,1039 553 0 1766 1767
3692,995 2183 672 1766 66
3694,1971 0 1765 1766 176
3699,2092 0 1763 1764 176
3706,672 0 1765 1766 1767
3726,1473 0 1764 1765 176
3728,672 1409 450 674 675
3734,820 440 777 1009 446
3735,1396 0 1764 1765 176
3744,1213 1765 1766 1767 
3761,826 0 1765 1766 1767
3767,486 1110 1892 146 11
3773,672 0 1765 1766 1767
3777,672 0 1765 1766 1767
3784,1505 493 0 1765 1766
3786,1033 1031 1670 683 1
3791,747 1764 1765 1766 1
3793,1315 0 1765 1766 176
3797,110 0 1765 1766 1767
3806,912 1171 1779 1765 1
3816,672 44 1409 46 72
3821,1533 493 1765 1766 1
3825,2231 2101 2229 786 8
3831,127 110 0 1767 1768
3832,113 905 2105 2238 84
3834,977 1666 1619 1409 2
3836,1819 0 1764 1765 176
3851,66 1888 1114 1245 67
3855,911 1764 1765 1766 1
3859,672 827 1039 2081 90
3883,163 1111 0 1766 1767
3884,775 672 0 1766 1767
3889,1107 2201 675 672 21
3895,1171 912 1779 1765 1
3899,84 756 551 178 1453
3914,2232 784 0 1764 1765
3918,1558 0 1764 1765 176
3919,1063 0 1764 1765 176
3924,911 1407 1764 1765 1
3925,1382 0 1765 1766 176
3927,9 134 2274 1766 1767
3928,207 206 672 134 163
3934,793 0 1765 1766 1767
3936,90 1103 47 1193 1453
3942,427 0 1764 1765 1766
3950,6 1434 2271 695 1777
3961,1040 120 672 103 0
3976,237 1764 1765 1766 1
3980,461 0 1765 1766 1767
3984,2123 0 1765 1766 176
3992,21 0 1764 1765 1766
4002,1478 1899 672 674 0
4003,2123 0 1765 1766 176
4007,189 98 163 688 66
4013,1244 142 1764 1765 1
4022,1040 2216 977 1764 1
4024,108 775 2198 672 129
4032,498 503 1272 1766 17
4033,672 674 1766 1767 17
4048,459 1190 0 1766 1767
4051,444 1039 427 0 1765
4052,253 0 1764 1765 1766
4057,749 2332 1778 1764 1
4060,672 2287 0 1764 1765
4064,1899 784 672 553 53
4081,170 200 695 0 1766
4084,747 231 1764 1765 17
4091,206 784 1766 1767 17
4113,753 1170 751 1678 23
4116,2105 0 1765 1766 176
4122,867 1380 775 760 774
4124,1024 0 1765 1766 176
4141,1017 0 1764 1765 176
4162,61 1028 57 1050 936
4170,120 818 450 675 937
4178,433 1064 427 428 893
4180,2187 2235 0 1765 176
4193,826 0 1765 1766 1767
4194,1892 0 1764 1765 176
4209,784 0 1765 1766 1767
4217,1256 1837 0 1764 176
4221,873 1377 0 1766 1767
4222,1351 1170 0 1765 176
4253,253 0 1764 1765 1766
4255,2158 127 1424 0 1766
4279,120 0 1765 1766 1767
4283,674 0 1765 1766 1767
4296,672 0 1765 1766 1767
4297,1219 46 0 1765 1766
4301,1006 119 1355 1766 1
4304,126 0 1765 1766 1767
4305,253 0 1764 1765 1766
4315,1171 1765 1766 1767 
4319,455 1765 1766 1767 1
4322,1892 119 0 1765 1766
4328,2016 674 0 1765 1766
4334,2241 2345 556 1075 6
4338,552 0 1765 1766 1767
4345,675 906 1040 2286 17
4347,672 0 1765 1766 1767
4356,1067 1764 1765 1766 
4373,158 811 2212 1284 20
4375,669 0 1765 1766 1767
4376,108 0 1765 1766 1767
4378,672 0 1765 1766 1767
4381,237 1764 1765 1766 1
4394,672 0 1765 1766 1767
4420,1941 0 1765 1766 176
4426,2422 0 1764 1765 176
4427,600 1764 1765 1766 1
4433,1988 1764 1765 1766 
4435,1285 2050 672 2148 2
4437,1167 0 1765 1766 176
4456,1401 2149 2185 1266 
4460,111 0 1765 1766 1767
4465,1213 1765 1766 1767 
4468,672 0 1765 1766 1767
4470,40 1765 1766 1767 17
4479,1017 0 1764 1765 176
4496,672 0 1765 1766 1767
4498,553 0 1765 1766 1767
4509,177 0 1765 1766 1767
4518,956 937 0 1765 1766
4536,776 1765 1766 1767 1
4546,163 672 135 1302 194
4551,784 0 1765 1766 1767
4552,2551 0 1763 1764 176
4559,873 440 1066 1039 82
4567,1064 434 1409 433 16
4573,253 75 0 1765 1766
4574,672 1064 0 1764 1765
4575,2637 0 1765 1766 176
4579,1409 678 1170 156 55
4583,912 1423 1765 1766 1
4584,674 0 1765 1766 1767
4592,1396 0 1764 1765 176
4603,427 0 1764 1765 1766
4619,882 1401 672 1070 12
4621,705 1765 1766 1767 1
4639,454 160 0 1767 1768
4646,160 0 1765 1766 1767
4657,750 0 1764 1765 1766
4658,444 1765 1766 1767 1
4666,672 455 154 1766 176
4670,882 66 1941 129 1766
4671,253 0 1764 1765 1766
4672,424 1764 1765 1766 1
4674,789 695 66 982 672
4679,1049 0 1765 1766 176
4680,66 2559 1764 1765 17
4683,882 170 0 1766 1767
4685,1026 1765 1766 1767 
4686,2130 0 1765 1766 176
4699,57 27 0 1766 1767
4700,1167 504 0 1766 1767
4703,66 0 1764 1765 1766
4704,1446 0 1765 1766 176
4709,2568 934 1763 1764 1
4717,672 0 1765 1766 1767
4718,225 1251 1466 688 25
4726,66 882 46 1766 1767
4735,672 0 1765 1766 1767
4742,826 0 1765 1766 1767
4752,200 779 46 1378 2299
4758,85 467 462 1351 253
4759,163 103 253 1765 176
4765,1442 2403 1105 1764 
4771,104 235 33 57 1327
4774,54 0 1765 1766 1767
4777,553 904 0 1765 1766
4784,57 0 1765 1766 1767
4789,474 1479 162 1339 17
4800,672 0 1765 1766 1767
4816,672 0 1765 1766 1767
4821,133 108 0 1767 1768
4824,672 1409 1765 1766 1
4827,2104 799 1766 1767 1
4830,672 0 1765 1766 1767
4859,2193 672 0 1765 1766
4879,1413 1532 1942 1941 
4882,1272 0 1765 1766 176
4883,1952 422 1353 1963 2
4889,931 1409 1000 1763 1
4891,830 1765 1766 1767 1
4895,1058 1213 138 130 20
4898,253 0 1764 1765 1766
4899,827 146 962 0 1766
4900,462 0 1765 1766 1767
4912,162 750 1347 119 213
4914,1070 0 1764 1765 176
4924,2048 977 0 1764 1765
4932,168 1467 1089 2570 1
4936,1409 750 793 424 0
4941,452 1039 0 1766 1767
4953,1965 1948 1764 1765 
4956,493 0 1765 1766 1767
4966,478 0 1765 1766 1767
4974,1378 253 1201 2195 8
4983,593 1291 1649 0 1765
4989,103 1764 1765 1766 1
4991,435 440 672 1766 176
4993,1346 0 1764 1765 176
4994,756 1764 1765 1766 1
4995,2187 1765 1766 1767 
5009,553 0 1765 1766 1767
5015,1491 1378 873 197 86
5026,672 674 135 0 1766
5027,28 0 1765 1766 1767
5028,1233 1764 1765 1766 
5030,672 0 1765 1766 1767
5031,557 0 1764 1765 1766
5036,1241 1059 1068 1763 
5044,1017 253 1763 1764 1
5047,1874 0 1765 1766 176
5051,672 0 1765 1766 1767
5054,830 1765 1766 1767 1
5059,101 486 160 1619 173
5061,66 56 0 1766 1767
5065,1166 553 135 1006 17
5067,1378 163 1063 0 1765
5075,66 132 0 1766 1767
5077,672 866 444 0 1767
5078,66 977 152 134 0
5087,1453 0 1765 1766 176
5095,237 113 1766 1767 17
5096,163 1063 192 1006 0
5106,1213 1765 1766 1767 
5107,234 2107 0 1765 1766
5116,102 1039 1448 1248 1
5124,1080 1668 672 0 1765
5127,148 486 1669 1636 17
5133,1616 723 997 672 8
5140,2277 0 1765 1766 176
5153,1707 2158 672 1765 1
5164,789 0 1765 1766 1767
5186,1424 127 803 0 1767
5200,237 1180 239 1765 17
5205,21 0 1764 1765 1766
5207,2098 0 1765 1766 176
5217,926 1901 910 1764 17
5218,119 0 1765 1766 1767
5221,672 0 1765 1766 1767
5238,591 596 1766 1767 17
5240,672 0 1765 1766 1767
5241,1264 1764 1765 1766 
5245,125 1201 163 21 1748
5248,1823 1765 1766 1767 
5250,1171 1765 1766 1767 
5256,134 836 0 1766 1767
5261,2158 0 1765 1766 176
5265,2320 2035 1964 197 1
5266,1765 1882 484 0 1766
5270,1899 2091 674 193 14
5272,1368 1765 1766 1767 
5274,424 472 425 423 1882
5279,103 672 741 838 1192
5280,1637 1619 1666 1765 
5282,757 124 2568 1747 17
5294,1473 0 1764 1765 176
5295,723 0 1764 1765 1766
5297,770 0 1765 1766 1767
5301,672 600 1247 2100 13
5311,997 0 1765 1766 1767
5312,1558 0 1764 1765 176
5317,120 2138 2105 156 10
5323,134 832 756 192 1068
5324,2206 0 1765 1766 176
5334,444 672 435 2020 675
5335,66 1189 1378 882 121
5346,66 1291 0 1765 1766
5349,474 0 1764 1765 1766
5350,1028 0 1765 1766 176
5351,672 0 1765 1766 1767
5352,66 672 110 6 433
5367,1819 0 1764 1765 176
5375,922 206 1779 1765 17
5378,784 1316 1766 1767 1
5384,893 0 1764 1765 1766
5392,1409 1764 1765 1766 
5398,991 459 672 58 102
5405,672 0 1765 1766 1767
5406,971 0 1765 1766 1767
5432,672 0 1765 1766 1767
5434,672 424 1765 1766 17
5450,672 0 1765 1766 1767
5454,1407 797 0 1766 1767
5456,138 1070 0 1765 1766
5462,672 0 1765 1766 1767
5464,1017 1525 0 1765 176
5474,451 0 1765 1766 1767
5488,239 1065 677 0 1765
5493,200 0 1765 1766 1767
5495,2032 1899 672 1017 1
5500,672 0 1765 1766 1767
5502,439 0 1765 1766 1767
5508,110 0 1765 1766 1767
5510,751 1454 0 1767 1768
5513,672 675 674 973 1765
5534,1892 0 1764 1765 176
5576,1907 1757 1764 1765 
5586,912 124 1780 1765 17
